Psa 122		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br>A Song of Ascents, Of David.<br><br> <p-n>1</p-n> I joyed when to the house of God,<br> Go up, they said to me.<br> <p-n>2</p-n> Jerusalem, within thy gates<br> our feet shall standing be.<br><br> <p-n>3</p-n> Jerus'lem, as a city, is<br> compactly built together:<br> <p-n>4</p-n> Unto that place the tribes go up,<br> the tribes of God go thither:<br><br> To Isr'el's testimony, there<br> to God's name thanks to pay.<br> <p-n>5</p-n> For thrones of judgment, ev'n the thrones<br> of David's house, there stay.<br><br> <p-n>6</p-n> Pray that Jerusalem may have<br> peace and felicity:<br> Let them that love thee and thy peace<br> have still prosperity.<br><br> <p-n>7</p-n> Therefore I wish that peace may still<br> within thy walls remain,<br> And ever may thy palaces<br> prosperity retain.<br><br> <p-n>8</p-n> Now, for my friends' and brethren's sakes,<br> Peace be in thee, I'll say.<br> <p-n>9</p-n> And for the house of God our Lord,<br> I'll seek thy good alway.<br><br>
Psa 123		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br>A Song of Ascents<br><br> <p-n>1</p-n> O thou that dwellest in the heav'ns,<br> I lift mine eyes to thee.<br> <p-n>2</p-n> Behold, as servants' eyes do look<br> their masters' hand to see,<br><br> As handmaid's eyes her mistress' hand;<br> so do our eyes attend<br> Upon the Lord our God, until<br> to us he mercy send.<br><br> <p-n>3</p-n> O Lord, be gracious unto us,<br> unto us gracious be;<br> Because replenished with contempt<br> exceedingly are we.<br><br> <p-n>4</p-n> Our soul is filled with scorn of those<br> that at their ease abide,<br> And with the insolent contempt<br> of those that swell in pride.<br><br>
Psa 124		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br>First Version<br><br> <p-n>1</p-n> Had not the Lord been on our side,<br> may Israel now say;<br> <p-n>2</p-n> Had not the Lord been on our side,<br> when men rose us to slay;<br><br> <p-n>3</p-n> They had us swallowed quick, when as<br> their wrath 'gainst us did flame:<br> <p-n>4</p-n> Waters had covered us, our soul<br> had sunk beneath the stream.<br><br> <p-n>5</p-n> Then had the waters, swelling high,<br> over our soul made way.<br> <p-n>6</p-n> Blessed be the Lord, who to their teeth<br> us gave not for a prey.<br><br> <p-n>7</p-n> Our soul's escap�d, as a bird<br> out of the fowler's snare;<br> The snare asunder broken is,<br> and we escap�d are.<br><br> <p-n>8</p-n> Our sure and all-sufficient help<br> is in Jehovah's name;<br> His name who did the heav'n create,<br> and who the earth did frame.<br><br>Second Version<br><br> <p-n>1</p-n> Now Israel may say, and that truly,<br> If that the Lord had not our cause maintained;<br> <p-n>2</p-n> If that the Lord had not our right sustained,<br> When cruel men against us furiously<br> Rose up in wrath, to make of us their prey;<br><br> <p-n>3</p-n> Then certainly they had devoured us all,<br> And swallowed quick, for ought that we could deem;<br> Such was their rage, as we might well esteem.<br> <p-n>4</p-n> And as fierce floods before them all things drown,<br> So had they brought our soul to death quite down.<br><br> <p-n>5</p-n> The raging streams, with their proud swelling waves,<br> Had then our soul o'erwhelm�d in the deep.<br> <p-n>6</p-n> But blessed be God, who doth us safely keep,<br> And hath not giv'n us for a living prey<br> Unto their teeth, and bloody cruelty.<br><br> <p-n>7</p-n> Ev'n as a bird out of the fowler's snare<br> Escapes away, so is our soul set free:<br> Broke are their nets, and thus escap�d we.<br> <p-n>8</p-n> Therefore our help is in the Lord's great name,<br> Who heav'n and earth by his great pow'r did frame.<br><br>
Psa 125		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> They in the Lord that firmly trust<br> shall be like Zion hill,<br> Which at no time can be removed,<br> but standeth ever still.<br><br> <p-n>2</p-n> As round about Jerusalem<br> the mountains stand alway,<br> The Lord his folk doth compass so,<br> from henceforth and for aye.<br><br> <p-n>3</p-n> For ill men's rod upon the lot<br> of just men shall not lie;<br> Lest righteous men stretch forth their hands<br> unto iniquity.<br><br> <p-n>4</p-n> Do thou to all those that be good<br> thy goodness, Lord, impart;<br> And do thou good to those that are<br> upright within their heart.<br><br> <p-n>5</p-n> But as for such as turn aside<br> after their crooked way,<br> God shall lead forth with wicked men:<br> on Isr'el peace shall stay.<br><br>
Psa 126		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> When Zion's bondage God turned back,<br> as men that dreamed were we.<br> <p-n>2</p-n> Then filled with laughter was our mouth,<br> our tongue with melody:<br><br> They 'mong the heathen said, The Lord<br> great things for them hath wrought.<br> <p-n>3</p-n> The Lord hath done great things for us,<br> whence joy to us is brought.<br><br> <p-n>4</p-n> As streams of water in the south,<br> our bondage, Lord, recall.<br> <p-n>5</p-n> Who sow in tears, a reaping time<br> of joy enjoy they shall.<br><br> <p-n>6</p-n> That man who, bearing precious seed,<br> in going forth doth mourn,<br> He doubtless, bringing back his sheaves,<br> rejoicing shall return.<br><br>
Psa 127		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Except the Lord do build the house,<br> the builders lose their pain:<br> Except the Lord the city keep,<br> the watchmen watch in vain.<br><br> <p-n>2</p-n> 'Tis vain for you to rise betimes,<br> or late from rest to keep,<br> To feed on sorrows' bread; so gives<br> he his beloved sleep.<br><br> <p-n>3</p-n> Lo, children are God's heritage,<br> the womb's fruit his reward.<br> <p-n>4</p-n> The sons of youth as arrows are,<br> for strong men's hands prepared.<br><br> <p-n>5</p-n> O happy is the man that hath<br> his quiver filled with those;<br> They unasham�d in the gate<br> shall speak unto their foes.<br><br>
Psa 128		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Blessed is each one that fears the Lord,<br> and walketh in his ways;<br> <p-n>2</p-n> For of thy labour thou shalt eat,<br> and happy be always.<br><br> <p-n>3</p-n> Thy wife shall as a fruitful vine<br> by thy house' sides be found:<br> Thy children like to olive-plants<br> about thy table round.<br><br> <p-n>4</p-n> Behold, the man that fears the Lord,<br> thus bless-ed shall he be.<br> <p-n>5</p-n> The Lord shall out of Zion give<br> his blessing unto thee:<br><br> Thou shalt Jerus'lem's good behold<br> whilst thou on earth dost dwell.<br> <p-n>6</p-n> Thou shalt thy children's children see,<br> and peace on Israel.<br><br>
Psa 129		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Oft did they vex me from my youth,<br> may Isr'el now declare;<br> <p-n>2</p-n> Oft did they vex me from my youth,<br> yet not victorious were.<br><br> <p-n>3</p-n> The plowers plowed upon my back;<br> they long their furrows drew.<br> <p-n>4</p-n> The righteous Lord did cut the cords<br> of the ungodly crew.<br><br> <p-n>5</p-n> Let Zion's haters all be turned<br> back with confusion.<br> <p-n>6</p-n> As grass on houses' tops be they,<br> which fades ere it be grown:<br><br> <p-n>7</p-n> Whereof enough to fill his hand<br> the mower cannot find;<br> Nor can the man his bosom fill,<br> whose work is sheaves to bind.<br><br> <p-n>8</p-n> Neither say they who do go by,<br> God's blessing on you rest:<br> We in the name of God the Lord<br> do wish you to be blest.<br><br>
Psa 12		<h4>	<p-n>C. M.</p-n></h4>	<br>To the chief Musician upon Sheminith, A Psalm of David. <br><br> <p-n>1</p-n> Help, Lord, because the godly man<br> doth daily fade away;<br> And from among the sons of men<br> the faithful do decay.<br><br> <p-n>2</p-n> Unto his neighbor ev'ry one<br> doth utter vanity:<br> They with a double heart do speak,<br> and lips of flattery.<br><br> <p-n>3</p-n> God shall cut off all flatt'ring lips,<br> tongues that speak proudly thus, <br> <p-n>4</p-n> We'll with our tongue prevail, our lips<br> are ours: who's lord o'er us?<br><br> <p-n>5</p-n> For poor oppressed, and for the sighs<br> of needy, rise will I,<br> Saith God, and him in safety set<br> from such as him defy.<br><br> <p-n>6</p-n> The words of God are words most pure;<br> they be like silver tried<br> In earthen furnace, seven times<br> that hath been purified.<br><br> <p-n>7</p-n> Lord, thou shalt them preserve and keep<br> for ever from this race.<br> <p-n>8</p-n> On each side walk the wicked, when<br> vile men are high in place.<br><br>
Psa 130		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Lord, from the depths to thee I cried.<br> <p-n>2</p-n> My voice, Lord, do thou hear:<br> Unto my supplication's voice<br> give an attentive ear.<br><br> <p-n>3</p-n> Lord, who shall stand, if thou, O Lord,<br> should'st mark iniquity?<br> <p-n>4</p-n> But yet with thee forgiveness is,<br> that feared thou mayest be.<br><br> <p-n>5</p-n> I wait for God, my soul doth wait,<br> my hope is in his word.<br> <p-n>6</p-n> More than they that for morning watch,<br> my soul waits for the Lord;<br><br> I say, more than they that do watch<br> the morning light to see.<br> <p-n>7</p-n> Let Israel hope in the Lord,<br> for with him mercies be;<br><br> And plenteous redemption<br> is ever found with him.<br> <p-n>8</p-n> And from all his iniquities<br> he Isr'el shall redeem.<br><br>
Psa 131		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br>A Song of degrees of David. <br><br> <p-n>1</p-n> My heart not haughty is, O Lord,<br> mine eyes not lofty be;<br> Nor do I deal in matters great,<br> or things too high for me.<br><br> <p-n>2</p-n> I surely have myself behaved<br> with quiet sp'rit and mild,<br> As child of mother weaned: my soul<br> is like a wean�d child.<br><br> <p-n>3</p-n> Upon the Lord let all the hope<br> of Israel rely,<br> Ev'n from the time that present is<br> unto eternity.<br><br>
Psa 132		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> David, and his afflictions all,<br> Lord, do thou think upon;<br> <p-n>2</p-n> How unto God he sware, and vowed<br> to Jacob's mighty One.<br><br> <p-n>3</p-n> I will not come within my house,<br> nor rest in bed at all;<br> <p-n>4</p-n> Nor shall mine eyes take any sleep,<br> nor eyelids slumber shall;<br><br> <p-n>5</p-n> Till for the Lord a place I find,<br> where he may make abode;<br> A place of habitation<br> for Jacob's mighty God.<br><br> <p-n>6</p-n> Lo, at the place of Ephratah<br> of it we understood;<br> And we did find it in the fields,<br> and city of the wood.<br><br> <p-n>7</p-n> We'll go into his tabernacles,<br> and at his footstool bow.<br> <p-n>8</p-n> Arise, O Lord, into thy rest,<br> th' ark of thy strength, and thou.<br><br> <p-n>9</p-n> O let thy priests be cloth�d, Lord,<br> with truth and righteousness;<br> And let all those that are thy saints<br> shout loud for joyfulness.<br><br><p-n>10</p-n> For thine own servant David's sake,<br> do not deny thy grace;<br> Nor of thine own anointed one<br> turn thou away the face.<br><br><p-n>11</p-n> The Lord in truth to David sware,<br> he will not turn from it,<br> I of thy body's fruit will make<br> upon thy throne to sit.<br><br><p-n>12</p-n> My cov'nant if thy sons will keep,<br> and laws to them made known,<br> Their children then shall also sit<br> for ever on thy throne.<br><br><p-n>13</p-n> For God of Zion hath made choice;<br> there he desires to dwell.<br><p-n>14</p-n> This is my rest, here still I'll stay;<br> for I do like it well.<br><br><p-n>15</p-n> Her food I'll greatly bless; her poor<br> with bread will satisfy.<br><p-n>16</p-n> Her priests I'll clothe with health; her saints<br> shall shout forth joyfully.<br><br><p-n>17</p-n> And there will I make David's horn<br> to bud forth pleasantly:<br> For him that mine anointed is<br> a lamp ordained have I.<br><br><p-n>18</p-n> As with a garment I will clothe<br> with shame his en'mies all:<br> But yet the crown that he doth wear<br> upon him flourish shall.<br><br>
Psa 133		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Behold, how good a thing it is,<br> and how becoming well,<br> Together such as brethren are<br> in unity to dwell!<br><br> <p-n>2</p-n> Like precious ointment on the head,<br> that down the beard did flow,<br> Ev'n Aaron's beard, and to the skirts,*<br> did of his garments go.<br><br> <p-n>3</p-n> As Hermon's dew, the dew that doth<br> on Zion' hills descend:<br> For there the blessing God commands,<br> life that shall never end.<br><br>
Psa 134		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Behold, bless ye the Lord, all ye<br> that his attendants are,<br> Ev'n you that in God's temple be,<br> and praise him nightly there.<br><br> <p-n>2</p-n> Your hands within God's holy place<br> lift up, and praise his name.<br> <p-n>3</p-n> From Zion' hill the Lord thee bless,<br> that heav'n and earth did frame.<br><br>
Psa 135		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Praise ye the Lord, the Lord's name praise;<br> his servants, praise ye God.<br> <p-n>2</p-n> Who stand in God's house, in the courts<br> of our God make abode.<br><br> <p-n>3</p-n> Praise ye the Lord, for he is good;<br> unto him praises sing:<br> Sing praises to his name, because<br> it is a pleasant thing.<br><br> <p-n>4</p-n> For Jacob to himself the Lord<br> did choose of his good pleasure,<br> And he hath chosen Israel<br> for his peculiar treasure.<br><br> <p-n>5</p-n> Because I know assuredly<br> the Lord is very great,<br> And that our Lord above all gods<br> in glory hath his seat.<br><br> <p-n>6</p-n> What things soever pleased the Lord,<br> that in the heav'n did he,<br> And in the earth, the seas, and all<br> the places deep that be.<br><br> <p-n>7</p-n> He from the ends of earth doth make<br> the vapors to ascend;<br> With rain he lightnings makes, and wind<br> doth from his treasures send.<br><br> <p-n>8</p-n> Egypt's first-born, from man to beast<br> <p-n>9</p-n> who smote. Strange tokens he<br> On Phar'oh and his servants sent,<br> Egypt, in midst of thee.<br><br><p-n>10</p-n> He smote great nations, slew great kings:<br><p-n>11</p-n> Sihon of Heshbon king,<br> And Og of Bashan, and to nought<br> did Canaan's kingdoms bring:<br><br><p-n>12</p-n> And for a wealthy heritage<br> their pleasant land he gave,<br> An heritage which Israel,<br> his chosen folk, should have.<br><br><p-n>13</p-n> Thy name, O Lord, shall still endure,<br> and thy memorial<br> With honor shall continued be<br> to generations all.<br><br><p-n>14</p-n> For why? the righteous God will judge<br> his people righteously;<br> Concerning those that do him serve,<br> himself repent will he.<br><br><p-n>15</p-n> The idols of the nations<br> of silver are and gold,<br> And by the hands of men is made<br> their fashion and mould.<br><br><p-n>16</p-n> Mouths have they, but they do not speak;<br> eyes, but they do not see;<br><p-n>17</p-n> Ears have they, but hear not; and in<br> their mouths no breathing be.<br><br><p-n>18</p-n> Their makers are like them; so are<br> all that on them rely.<br><p-n>19</p-n> O Isr'el's house, bless God; bless God,<br> O Aaron's family.<br><br><p-n>20</p-n> O bless the Lord, of Levi's house<br> ye who his servants are;<br> And bless the holy name of God,<br> all ye the Lord that fear.<br><br><p-n>21</p-n> And blessed be the Lord our God<br> from Zion's holy hill,<br> Who dwelleth at Jerusalem.<br> The Lord O praise ye still.<br><br>
Psa 136		<h4>	<p-n>C. M.</p-n></h4>	<br>First Version (<p-n>8</p-n>.<p-n>7</p-n>.<p-n>8</p-n>.<p-n>7</p-n>. Iambic)<br><br> <p-n>1</p-n> Give thanks to God, for good is he:<br> for mercy hath he ever.<br> <p-n>2</p-n> Thanks to the God of gods give ye:<br> for his grace faileth never.<br><br> <p-n>3</p-n> Thanks give the Lord of lords unto:<br> for mercy hath he ever.<br> <p-n>4</p-n> Who only wonders great can do:<br> for his grace faileth never.<br><br> <p-n>5</p-n> Who by his wisdom made heav'ns high:<br> for mercy hath he ever.<br> <p-n>6</p-n> Who stretch'd the earth above the sea:<br> for his grace faileth never.<br><br> <p-n>7</p-n> To him that made the great lights shine:<br> for mercy hath he ever.<br> <p-n>8</p-n> The sun to rule till day decline:<br> for his grace faileth never.<br><br> <p-n>9</p-n> The moon and stars to rule by night:<br> for mercy hath he ever.<br><p-n>10</p-n> Who Egypt's first-born kill'd outright:<br> for his grace faileth never.<br><br><p-n>11</p-n> And Isr'el brought from Egypt land:<br> for mercy hath he ever.<br><p-n>12</p-n> With stretch'd-out arm, and with strong hand:<br> for his grace faileth never.<br><br><p-n>13</p-n> By whom the Red sea parted was:<br> for mercy hath he ever.<br><p-n>14</p-n> And through its midst made Isr'el pass:<br> for his grace faileth never.<br><br><p-n>15</p-n> But Phar'oh and his host did drown:<br> for mercy hath he ever.<br><p-n>16</p-n> Who through the desert led his own:<br> for his grace faileth never.<br><br><p-n>17</p-n> To him great kings who overthrew:<br> for he hath mercy ever.<br><p-n>18</p-n> Yea, famous kings in battle slew:<br> for his grace faileth never.<br><br><p-n>19</p-n> Ev'n Sihon king of Amorites:<br> for he hath mercy ever.<br><p-n>20</p-n> And Og the king of Bashanites:<br> for his grace faileth never.<br><br><p-n>21</p-n> Their land in heritage to have:<br> (for mercy hath he ever.)<br><p-n>22</p-n> His servant Isr'el right he gave:<br> for his grace faileth never.<br><br><p-n>23</p-n> In our low state who on us thought:<br> for he hath mercy ever.<br><p-n>24</p-n> And from our foes our freedom wrought:<br> for his grace faileth never.<br><br><p-n>25</p-n> Who doth all flesh with food relieve:<br> for he hath mercy ever.<br><p-n>26</p-n> Thanks to the God of heaven give:<br> for his grace faileth never.<br><br>Second Version (<p-n>6</p-n>.<p-n>6</p-n>.<p-n>6</p-n>.<p-n>6</p-n>.<p-n>8</p-n>.<p-n>8</p-n>.)<br><br>Note: This is a slightly modified version of the Psalm<br>as it first appeared in the Scottish Psalter of <p-n>1564</p-n>.<br><br> <p-n>1</p-n> Praise God, for he is kind:<br> His mercy lasts for aye.<br> <p-n>2</p-n> Give thanks with heart and mind<br> To God of gods alway:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br> <p-n>3</p-n> The Lord of lords praise ye,<br> Whose mercies still endure.<br> <p-n>4</p-n> Great wonders only he<br> Doth work by his great pow'r<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br> <p-n>5</p-n> Which God omnipotent,<br> By might and wisdom high,<br> The heav'n and firmament<br> Did frame, as we may see:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br> <p-n>6</p-n> To him who did outstretch<br> This earth so great and wide,<br> Above the waters' reach<br> Making it to abide:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br> <p-n>7</p-n> Great lights he made to be;<br> For his grace lasteth aye:<br> <p-n>8</p-n> Such as the sun we see,<br> To rule the lightsome day:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br> <p-n>9</p-n> Also the moon so clear,<br> Which shineth in our sight;<br> The stars that do appear,<br> To guide the darksome night:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>10</p-n> To him that Egypt smote,<br> Who did his message scorn;<br> And in his anger hot<br> Did kill all their first-born:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>11</p-n> Thence Isr'el out he brought;<br> For his grace lasteth ever.<br><p-n>12</p-n> With a strong hand he wrought,<br> And stretch'd-out arm deliver:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>13</p-n> The sea he cut in two;<br> For his grace lasteth still.<br><p-n>14</p-n> And through its midst to go<br> Made his own Israel:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>15</p-n> But overwhelm'd and lost<br> Was proud king Pharaoh,<br> With all his mighty host,<br> And chariots there also:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>16</p-n> To him who pow'rfully<br> His chosen people led,<br> Ev'n through the desert dry,<br> And in that place them fed:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>17</p-n> To him great kings who smote;<br> For his grace hath no bound.<br><p-n>18</p-n> Who slew, and spared not<br> Kings famous and renown'd:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>19</p-n> Sihon the Am'rites' king;<br> For his grace lasteth ever:<br><p-n>20</p-n> Og also, who did reign<br> The land of Bashan over:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>21</p-n> Their land by lot he gave;<br> For his grace faileth never,<br><p-n>22</p-n> That Isr'el might it have<br> In heritage for ever:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>23</p-n> Who hath remembered<br> Us in our low estate;<br><p-n>24</p-n> And us delivered<br> From foes which did us hate:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><p-n>25</p-n> Who to all flesh gives food;<br> For his grace faileth never.<br><p-n>26</p-n> Give thanks to God most good,<br> The God of heav'n, for ever:<br> For certainly<br> His mercies dure<br> Most firm and sure<br> Eternally.<br><br><br>
Psa 137		<h4>	<p-n>C. M.</p-n></h4>	<br> <p-n>1</p-n> By Babel's streams we sat and wept,<br> when Zion we thought on.<br> <p-n>2</p-n> In midst thereof we hanged our harps<br> the willow-trees upon.<br><br> <p-n>3</p-n> For there a song required they,<br> who did us captive bring:<br> Our spoilers called for mirth, and said,<br> A song of Zion sing.<br><br> <p-n>4</p-n> O how the Lord's song shall we sing<br> within a foreign land?<br> <p-n>5</p-n> If thee, Jerus'lem, I forget,<br> skill part from my right hand.<br><br> <p-n>6</p-n> My tongue to my mouth's roof let cleave,<br> if I do thee forget, <br> Jerusalem, and thee above<br> my chief joy do not set.<br><br> <p-n>7</p-n> Remember Edom's children, Lord,<br> who in Jerus'lems day,<br> Ev'n unto its foundation,<br> Raze, raze it quite, did say.<br><br> <p-n>8</p-n> O daughter thou of Babylon,<br> near to destruction;<br> Blessed shall he be that thee rewards,<br> as thou to us hast done.<br><br> <p-n>9</p-n> Yea, happy surely shall he be<br> thy tender little ones<br> Who shall lay hold upon, and them<br> shall dash against the stones.<br><br>
Psa 138		<h4>	<p-n>C. M.</p-n></h4>	<br>A Psalm of David.<br><br> <p-n>1</p-n> Thee will I praise with all my heart,<br> I will sing praise to thee<br> <p-n>2</p-n> Before the gods: And worship will<br> toward thy sanctuary.<br><br> I'll praise thy name, ev'n for thy truth,<br> and kindness of thy love;<br> For thou thy word hast magnified<br> all thy great name above.<br><br> <p-n>3</p-n> Thou didst me answer in the day<br> when I to thee did cry;<br> And thou my fainting soul with strength<br> didst strengthen inwardly.<br><br> <p-n>4</p-n> All kings upon the earth that are<br> shall give thee praise, O Lord,<br> When as they from thy mouth shall hear<br> thy true and faithful word.<br><br> <p-n>5</p-n> Yea, in the righteous ways of God<br> with gladness they shall sing:<br> For great's the glory of the Lord;<br> who doth for ever reign.<br><br> <p-n>6</p-n> Though God be high, yet he respects<br> all those that lowly be;<br> Whereas the proud and lofty ones<br> afar off knoweth he.<br><br> <p-n>7</p-n> Though I in midst of trouble walk,<br> I life from thee shall have:<br> 'Gainst my foes' wrath thou'lt stretch thine hand;<br> thy right hand shall me save.<br><br> <p-n>8</p-n> Surely that which concerneth me<br> the Lord will perfect make:<br> Lord, still thy mercy lasts; do not<br> thine own hands' works forsake.<br><br>
Psa 139		<h4>	<p-n>C. M.</p-n></h4>	<br>To the chief Musician,<br>A Psalm of David. <br><br> <p-n>1</p-n> O Lord, thou hast me searched and known.<br> <p-n>2</p-n> Thou know'st my sitting down,<br> And rising up; yea, all my thoughts<br> afar to thee are known.<br><br> <p-n>3</p-n> My footsteps, and my lying down,<br> thou compassest always;<br> Thou also most entirely art<br> acquaint with all my ways.<br><br> <p-n>4</p-n> For in my tongue, before I speak,<br> not any word can be,<br> But altogether, lo, O Lord,<br> it is well known to thee.<br><br> <p-n>5</p-n> Behind, before, thou hast beset,<br> and laid on me thine hand.<br> <p-n>6</p-n> Such knowledge is too strange for me,<br> too high to understand.<br><br> <p-n>7</p-n> From thy Sp'rit whither shall I go?<br> or from thy presence fly?<br> <p-n>8</p-n> Ascend I heav'n, lo, thou art there;<br> there, if in hell I lie.<br><br> <p-n>9</p-n> Take I the morning wings, and dwell<br> in utmost parts of sea;<br><p-n>10</p-n> Ev'n there, Lord, shall thy hand me lead,<br> thy right hand hold shall me.<br><br><p-n>11</p-n> If I do say that darkness shall<br> me cover from thy sight,<br> Then surely shall the very night<br> about me be as light.<br><br><p-n>12</p-n> Yea, darkness hideth not from thee,<br> but night doth shine as day:<br> To thee the darkness and the light<br> are both alike alway.<br><br><p-n>13</p-n> For thou possessed hast my reins,<br> and thou hast covered me,<br> When I within my mother's womb<br> enclos�d was by thee.<br><br><p-n>14</p-n> Thee will I praise; for fearfully<br> and strangely made I am;<br> Thy works are marv'llous, and right well<br> my soul doth know the same.<br><br><p-n>15</p-n> My substance was not hid from thee,<br> when as in secret I<br> Was made; and in earth's lowest parts<br> was wrought most curiously.<br><br><p-n>16</p-n> Thine eyes my substance did behold,<br> yet being unperfect;<br> And in the volume of thy book<br> my members all were writ;<br><br> Which after in continuance<br> were fashioned ev'ry one,<br> When as they yet all shapeless were,<br> and of them there was none.<br><br><p-n>17</p-n> How precious also are thy thoughts,<br> O gracious God, to me!<br> And in their sum how passing great<br> and numberless they be!<br><br><p-n>18</p-n> If I should count them, than the sand<br> they more in number be:<br> What time soever I awake,<br> I ever am with thee.<br><br><p-n>19</p-n> Thou, Lord, wilt sure the wicked slay:<br> hence from me bloody men.<br><p-n>20</p-n> Thy foes against thee loudly speak,<br> and take thy name in vain.<br><br><p-n>21</p-n> Do not I hate all those, O Lord,<br> that hatred bear to thee?<br> With those that up against thee rise<br> can I but grieved be?<br><br><p-n>22</p-n> With perfect hatred them I hate,<br> my foes I them do hold.<br><p-n>23</p-n> Search me, O God, and know my heart,<br> try me, my thoughts unfold:<br><br><p-n>24</p-n> And see if any wicked way<br> there be at all in me;<br> And in thine everlasting way<br> to me a leader be.<br><br>
Psa 13		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br>To the chief Musician, A Psalm of David.<br><br> <p-n>1</p-n> How long wilt thou forget me, Lord?<br> shall it for ever be?<br> O how long shall it be that thou<br> wilt hide thy face from me?<br><br> <p-n>2</p-n> How long take counsel in my soul,<br> still sad in heart, shall I?<br> How long exalted over me<br> shall be mine enemy?<br><br> <p-n>3</p-n> O Lord my God, consider well,<br> and answer to me make:<br> Mine eyes enlighten, lest the sleep<br> of death me overtake:<br><br> <p-n>4</p-n> Lest that mine enemy should say,<br> Against him I prevailed;<br> And those that trouble me rejoice,<br> when I am moved and failed.<br><br> <p-n>5</p-n> But I have all my confidence<br> thy mercy set upon;<br> My heart within me shall rejoice<br> in thy salvation.<br><br> <p-n>6</p-n> I will unto the Lord my God<br> sing praises cheerfully,<br> Because he hath his bounty shown<br> to me abundantly. <br><br>
Psa 140		<h4>	<p-n>Common Metre Tunes</p-n></h4>	<br><br> To the chief Musician, A Psalm of David. <br><br><br><br> <p-n>1</p-n> Lord, from the ill and froward man<br> give me deliverance,<br> And do thou safe preserve me from<br> the man of violence:<br><br> <p-n>2</p-n> Who in their heart mischievous things<br> are meditating ever;<br> And they for war assembled are<br> continually together.<br><br> <p-n>3</p-n> Much like unto a serpent's tongue<br> their tongues they sharp do make;<br> And underneath their lips there lies<br> the poison of a snake.<br><br> <p-n>4</p-n> Lord, keep me from the wicked's hands,<br> from vi'lent men me save;<br> Who utterly to overthrow<br> my goings purposed have.<br><br> <p-n>5</p-n> The proud for me a snare have hid,<br> and cords; yea, they a net<br> Have by the way-side for me spread;<br> they gins for me have set.<br><br> <p-n>6</p-n> I said unto the Lord, Thou art<br> my God: unto the cry<br> Of all my supplications,<br> Lord, do thine ear apply.<br><br> <p-n>7</p-n> O God the Lord, who art the strength<br> of my salvation:<br> A cov'ring in the day of war<br> my head thou hast put on.<br><br> <p-n>8</p-n> Unto the wicked man, O Lord,<br> his wishes do not grant;<br> Nor further thou his ill device,<br> lest they themselves should vaunt.<br><br> <p-n>9</p-n> As for the head and chief of those<br> about that compass me,<br> Ev'n by the mischief of their lips<br> let thou them cover'd be.<br><br><p-n>10</p-n> Let burning coals upon them fall,<br> them throw in fiery flame,<br> And in deep pits, that they no more<br> may rise out of the same.<br><br><p-n>11</p-n> Let not an evil speaker be<br> on earth establish-ed:<br> Mischief shall hunt the vi'lent man,<br> till he be ruin-ed.<br><br><p-n>12</p-n> I know God will th' afflicted's cause<br> maintain, and poor men's right.<br><p-n>13</p-n> Surely the just shall praise thy name;<br> th' upright dwell in thy sight.<br><br><br>
