أخ|أَخّ	أَخّ، ج أخوِة / إِخوَان[L] خَيّ، ج إِخْوِة
أخ|أَخّ	أَخّ، ج أخوِة / إِخوَان[L] خَيّ، ج إِخْوِة[S] أَخّ / أَخ / أَخُو، ج إِخْوِة / إِخْوَاْت / إِخْوَاْن
أخت|أُخت	أُخت / أُخت، ج اْخَوَات[L] أُخْت / إِخِت / إِخْت، ج خَيَّات[S] إِخِت (إِخْت)، ج إِخْوَاْت[P] أُخت / أُخت، ج اْخَوَات
أخت|أُخت	أُخت / أُخت، ج اْخَوَات[L] أُخْت / إِخِت / إِخْت، ج خَيَّات[S] إِخِت (إِخْت)، ج إِخْوَاْت
أخت|أُخت	أُخت/ أُخت، ج اْخَوَات[L]أُخْت/إِخِت/ إِخْت، ج خَيَّات[S]إِخِت(إِخْت)، ج إِخْوَاْت[P]أُخت/ أُخت، ج اْخَوَات
أخت|أُخت	أُخت/ أُخت، ج اْخَوَات[L]أُخْت/إِخِت/ إِخْت، ج خَيَّات[S]إِخِت(إِخْت)، ج إِخْوَاْت
أخد|أَخَد	أَخَد، يَاخُد / يَوْخُد / يَوْخِد[L] أَخَد، يَاخُد / يِيْخُد[S] أَخَد، يَاْخُد،أَخِد(أَخْد)
أخد|أَخَد	أَخَد، يَاخُد / يَوْخُد / يَوْخِد[L] أَخَد، يَاخُد / يِيْخُد[S] أَخَد، يَاْخُد، أَخِد (أَخْد)
أخر|أَخَّر	أَخَّر، يْؤَخِّر
أخرا|أَخْرَا	أَخْرَا / أَخْرَى
أخراني|أَخْرَاني	أَخْرَاني، ج أَخْرَانِيِّيْن، المؤنث: أَخْرَانِيِّة
أخرج|أَخرَج	أَخرَج، يِخرِج
أخرس|أَخرَس	أَخرَس، جخُرُس/ خُرسَان، المؤنث: خَرسَا[S] أَخْرَس، جخِرِس(خِرْس) / خِرْسَاْن، المؤنث: خَرْسَا
أخزى|أَخزَى	أَخزَى، يِخزي
أخصائي|أَخِصَّائِي	أَخِصَّائِي، ج أَخِصَّائِيِّيْن، المؤنث: أَخِصَّائِيِّة
أخضر|أَخضَر	أَخضَر، ج خُضُر، المؤنث: خَضرَا[L] أَخضَر، ج خِضِر، المؤنث: خَضرَا[S] أَخْضَر، جخِضِر(خِضْر)، المؤنث: خَضْرَا
أخطى|أَخطَى	أَخطَى، يِخطي / يُخطيأَخْطَأ، يِخْطِئ [S]
أخفى|أَخْفَى	أَخْفَى، يِخْفِي، إِخْفَاْء
أخفى|أَخفَى	أَخفَى، يِخفي
أخلاقي|أَخلَاقي	أَخلَاقي، المؤنث: أَخلَاقِيِّة
أخلى|أَخلَى	أَخلَى، يِخلي[S] أَخلَى، يِخلي
أخنف|أَخنَف	أَخنَف، ج خُنُف، المؤنث: خَنفَا[P, J] أَخنَف، ج خُنُف، المؤنث: خَنفَا
أخوت|أَخْوَت	أَخْوَت / أَخْوِت، جخُوْت/ خوتانالمؤنث: خَوْتَا
أخوت|أَخْوَت	أَخْوَت / أَخْوِت، ج خُوْت / خوتانالمؤنث: خَوْتَا
أخير|أَخِيْر	أَخِيْر، المؤنث: أَخِيْرِة[S] أَخِيْر
أداة|أَدَاة	أَدَاة، ج أَدَوَات[S] أَدَاْة، ج أَدَوَاْت
أدار|أَدَار	أَدَار / آذَار
أدار|أَدَار	أَدَار، يْدِيْر
أدب|أَدَب	أَدَب، ج أَدَاب[S] أَدَب، ج آدَاْب
أدب|أَدَب	أَدَب، ج أَدَاب
أدبي|أَدَبي	أَدَبي، المؤنث: أَدَبِيِّة
أدن|أُدُن	أُدُن/ [CA] أُذُن
أدن|أَدَّن	أَدَّن، يْؤَدِّن[S]أَدَّن
أدن|أُدُن	أُدُن / [CA]أُذُن
أدن|أَدَّن	أَدَّن، يْؤَدِّن[S] أَدَّن
أدنى|أَدنَى	أَدنَى، المؤنث: دُنيَا[S] أَدْنَى
أدهش|أَدهَش	أَدهَش، يِدهِش
أدى|أَدَّى	أَدَّى، يْؤَدّي[S] أَدَّى، يِؤَدِّي
أديب|أَدِيْب	أَدِيْب، أُدَبَا / أُدَبَاء
أديق|أَديَق	أَديَق / [CA] أَضيَق
أذاع|أَذَاْع	أَذَاْع، يْذِيْع، الإِذَاْعَة
أذعن|أَذْعَن	أَذْعَن، يِذْعِن
أذى|أَذَى	أَذَى، يِأذي[S] أَذَى، يِأْذِي، أَذَى /أَذْي
أراد|أَرَاد	أَرَاد، يِرِيْد
أربع|أَربَع	أَربَع، أَربَعَة / أَربْعَة[S] أَرْبَع / أَرْبَعْةْ / أَرِبْعَة (أَرْبَعَة)
أربعة[S]أربعا|أَرْبْعَة[S]أَرْبَعَا	أَرْبْعَة[S] أَرْبَعَا / أَرِبْعَة (أَرْبِعَة)
أربعتاعشر|أَربَعتَاعشَر	أَربَعتَاعشَر / أَربَعطَشَر / أَربَعتَعِش / أَربَعطَِش[S] أَرْبَتَعْش / أَرْبَتَعْشَر
أربعين|أَربْعِيْن	أَربْعِيْن، ج أَربْعِيْنَات[S] أَرِبْعِيْن (أَرْبَعِيْن)
أرجأ|أَرْجَأ	أَرْجَأ، يِرْجِئأَرْجَى، يِرْجِي
أرجع|أَرجَع	أَرجَع، يِرجِع
أرخ|أَرَّخ	أَرَّخ، يْؤَرِّخ
أرزة[S]أرزة|أَرزِة[S]أَرْزِة	أَرزِة[S] أَرْزِة، ج أَرْزَاْت
أرسل|أَرْسَل	أَرْسَل، يِرْسِل
أرشد|أَرشَد	أَرشَد، يِرشِد[S] أَرْشَد، يِرْشِد
أرض[S]أرض|أَرْض[S]أَرْض	أَرْض[S]أَرْض/ أَرِض، ج أَرَاْضِي
أرضى|أَرضَى	أَرضَى، يِرضي
أرضي|أَرضِي	أَرضِي، المؤنث: أَرضِيِّة[S] أَرْضِي
أرطة[S]إرطة|أُرْطَة[S]إِرْطَة	أُرْطَة[S] إِرْطَة، جإِرَط/ إِرْطَاْت[S] إِرْطَة، ج
أرق|أَرَّق	أَرَّق، يْؤَرِّق
أركن|أَركَن	أَركَن، يِركِن
أرمل|أَرمَل	أَرمَل، ج أَرَامِل[S] أَرْمَل، ج أَرَاْمِل
أرملة[S]أرملة|أَرْمَلِة[S]أَرْمَلِة	أَرْمَلِة[S] أَرْمَلِة، ج أَرَاْمِل
أرومة|أَرُوْمِة	أَرُوْمِة، ج أَرُوْمَاْت
أرى|أَرَى	أَرَى، يَرَى[S] أَرَى، يَرَى
أزاح|أَزَاْح	أَزَاْح، يِزِيْح
أزال|أَزَاْل	أَزَاْل، يْزِيْل
أزرق|أَزرَق	أَزرَق، ج زُرُق، المؤنث: زَرقَا[L] أَزرَق، ج زِرِق، المؤنث: زَرقَا[S] أَزْرَق، جزِرِق)زِرْق(، المؤنث: زَرْقَا
أزعج|أَزعَج	أَزعَج، يِزعِج[S] أَزْعَج، يِزْعِج
أزعر|أَزعَر	أَزعَر، ج زُعِرَان، المؤنث: زَعرَا[L] أَزْعَر، ج زُعْران
أزعل|أَزعَل	أَزعَل، يِزعِل
أزم|أَزَّم	أَزَّم، يْؤَزِّم
أزمة|أَزمِة	أَزمِة، ج أَزَمَات
أسأ|أَسَأ	أَسَأ / أَسَاء
أساس|أَسَاس	أَسَاس، ج أُسُس
أساس|أَسَاس	أَسَاس، جأُسُس
أساسي|أَسَاسي	أَسَاسي، المؤنث: أَسَاسِيِّة
أسبوع|أُسبُوْع	أُسبُوْع، ج أَسَابِيْع[L] أُسْبُوع / إِسْبُوع[S] إِسْبُوْع، ج أَسَاْبِيْع (أَسَبِيْع)
أسخن|أَسْخَن	أَسْخَن، الإٍسْخَان
أسد|أَسَد	أَسَد، ج أُسُوْد[S] أَسَد، ج أْسُوْد
أسر|أَسَر	أَسَر، يِأْسُر / يِأْسِر،أَسِر(أَسْر)
أسرة|أُسرَة	أُسرَة، جأُسَر
أسرع|أَسرَع	أَسرَع، يِسرِع[S] أَسْرَع
أسري|أُسَري	أُسَري، المؤنث: أُسَرِيِّة
أسس|أَسَّس	أَسَّس، يْؤَسِّس[S] أَسَّس، يْؤَسِّس
أسطة|أُسْطَة	أُسْطَة / أُسْطَى
أسطحة|أسْطِحَة	أسْطِحَة، ج أساطيح
أسفل|أَسفَل	أَسفَل، المؤنث: سُفلَا
أسقط|أَسقَط	أَسقَط، يُسقِط[S] أَسْقَط
أسكا|أَسْكَا	أَسْكَا / أَسْكَاْيِة
أسكر|أَسكَر	أَسكَر، يِسكِر
أسلم|أَسلَم	أَسلَم، يْؤَسلِم
أسلوب|أُسلُوْب	أُسلُوْب، ج أَسَالِيْب[S] إِسْلُوْب، ج أَسَاْلِيْب (أَسَلِيْب)
أسمر|أَسمَر	أَسمَر، ج سُمُر، المؤنث: سَمرَا[S] [S] أَسْمَر، جسِمِر(سِمْر)، المؤنث: سَمْرَا
أسود|أَسوَد	أَسوَد، ج سُوْد، المؤنث: سَوْدَا[S] أَسْوَد، ج سُوْد، المؤنث: سَوْدَا
أسيد|أَسِيْد	أَسِيْد، ج أَسِيْدَاْت
أسير|أَسِيْر	أَسِيْر، ج أُسَرَا / [CA] أَسرَى[S] أَسِيْر، ج إِسَرَا
أسيوي|أَسيَوي	أَسيَوي، المؤنث: أَسيَوِيِّة
أشار|أَشَاْر	أَشَاْر، يْشِيْر، إِشَاْرَة
أشبع|أَشبَع	أَشبَع، يِشبِع
أشتى|أَشتَى	أَشتَى، يِشتي[P, J] أَشتَى، يِشتي
أشر|أَشَّر	أَشَّر، يْؤَشِّر[S] أَشَّر، يْؤَشِّر
أشرف|أَشْرَف	أَشْرَف، يِشْرِف
أشرك|أَشرَك	أَشرَك، يِشرِك
أشرم|أَشرَم	أَشرَم، جشُرُم/ شَرمَا
أشرم|أَشْرَم	أَشْرَم، جشِرِم(شِرْم)، المؤنث: شَرْمَا
أشعل|أَشعَل	أَشعَل، يِشعِل
أشقر|أَشقَر	أَشقَر، جشُقُر/ شُقُر، المؤنث: شَقرَا[S] أَشْقَر، ج شِقِر، المؤنث: شَقْرَا
أشيب|أَشْيَب	أَشْيَب، جشِيْب
أص|أَصّ	أَصّ، ج أْصُوص[S] أَصّ، ج أْصُوْص / أْصُوْصَة
أصبح|أَصبَح	أَصبَح، يِصبَح
أصبع|أُصبَع	أُصبَع، ج أَصَابِع / أَصَابِيْع[L] أُصْبِع / إِصْبِع، ج  أْصَابِع / أْصَابِيع / صوَابِع[S] إِصْبَع / إِصْبَعَة، ج أَصَاْبِع / أَصَاْبِيْع (أَصَبِيْع)
أصدر|أَصدَر	أَصدَر، يِصدِر[S] أَصْدَر، يِصْدِر
أصدر|أَصدَر	أَصدَر، يِصدِر
أصر|أَصَرّ	أَصَرّ، يْصِرّ[S] أَصَرّ، يْصِرّ
أصغر|أَصْغَر	أَصْغَر / أَزغَر
أصفر|أَصفَر	أَصفَر، ج صُفُر، المؤنث: صَفرَا[S] أَصْفَر، جصِفِر(صِفْر)، المؤنث: صَفْرَا
أصل|أَصل	أَصل، ج أُصُوْل[S]أَصِل(أَصْل)، ج أْصُوْل
أصلح|أَصلَح	أَصلَح، يِصلِح / يِصلِح[S] أَصْلَح، يِصْلِح، إِصْلَاْح
أصلع|أَصلَع	أَصلَع، ج صَلُع، المؤنث: صَلعَا[S] أَصْلَع، جصِلِع(صِلْع)، المؤنث: صَلْعَا
أصلي|أَصْلِي	أَصْلِي، ج أَصْلِيِّيْن، المؤنث: أَصلِيِّة[S] أَصْلِي
أصم|أَصَمّ	أَصَمّ، المؤنث: صَمَّاْء
أصولي|أُصُوْلي	أُصُوْلي، ج أُصُوْلِيِّيْن، المؤنث: أُصُوْلِيِّة
أصيل|أَصِيْل	أَصِيْل، المؤنث: أَصِيْلِة[S] أَصِيْل
أضاف|أَضَاف	أَضَاف، يْضِيْف
أضرب|أَضرَب	أَضرَب، يِضرِب / [CA] يُضرِب[S] أَضْرَب، يِضْرِب / يْأَضْرِب، إِضْرَاْب
أضعف|أَضعَف	أَضعَف، يِضعِف
أضفر|أُضفَر	أُضفَر /  ضُفُر، ج أَضَافِر / أَضَافْرَيْنضِفِر، ج[V]ضُفُر/ ضِفِر، ج اْضَافِير / أَضافِير
أضفر|أُضفَر	أُضفَر /  ضُفُر، ج أَضَافِر / أَضَافْرَيْنضِفِر، ج[V] ضُفُر / ضِفِر، ج اْضَافِير / أَضافِير
أطاع|أَطَاع	أَطَاع، يْطِيْع
أطرش|أَطرَش	أَطرَش، جطُرش/ طُرشَان، المؤنث: طَرشَا[S] أَطْرَش، جطِرِش(طِرْش) / طِرْشَاْن، المؤنث: طَرْشَا
أطروحة[S]إطروحة|أُطرُوْحَة[S]إطْرُوحَة	أُطرُوْحَة[S] إطْرُوحَة، ج إطْرُوحَات
أطفة|أَطْفِة	أَطْفِة / قطفي
أطلس[S]أطلس|أَطلَس[S]أَطْلَس	أَطلَس[S] أَطْلَس، ج أَطَاْلِس
أطلع|أَطلَع	أَطلَع، يِطلِع
أطلق|أَطلَق	أَطلَق، يِطلِق[S] أَطْلَق، يِطْلِق
أظهر|أَظهَر	أَظهَر، يِظهِر[S] أَظْهَر، يِظْهِر
أعاد|أَعَاد	أَعَاد، يُعِيْد
أعجر|أَعْجَر	أَعْجَر، جعِجِر(عِجْر)، المؤنث: عِجْرَا
أعدم|أَعدَم	أَعدَم، يِعدِم[S] أَعْدَم، يِعْدِم، إِعْدَاْم
أعدى|أَعدَى	أَعدَى، يِعدي / يِعدي
أعرج|أَعرَج	أَعرَج، ج عُرُج، المؤنث: عَرجَا[S] أَعْرَج، ج عِرْجَاْن /عِرِج(عِرْج)، المؤنث: عَرْجَا
أعزب|أَعْزَب	أَعْزَب، ج عِزْبَاْن، المؤنث: عَزْبَا، ج عِزْبَاْن
أعطى|أَعطَى	أَعطَى، يَعطي
أعظم|أَعظَم	أَعظَم، المؤنث: عُظمَى[S] أَعْظَم، ج عِظَامَا، المؤنث: عِظْمَى
أعظم|أَعظَم	أَعظَم، المؤنث: عُظمَى
أعفى|أَعفَى	أَعفَى، يِعفي / يِعفي
أعلن|أَعلَن	أَعلَن، يِعلِن / يِعلِن[L] أَعْلَن، يِعْلُن[S] أَعْلَن، يِعْلِن، إِعْلَاْن
أعلى|أَعلَى	أَعلَى، المؤنث: عُليَا[S] أَعْلَى، المؤنث: عِلْيَا
أعمى|أَعمَى	أَعمَى، ج عُميَان، المؤنث: عَميَا[L] أَعْمَى، ج عِمْيَان المؤنث: عَمْيَا[S] أَعْمَى، ج عِمْيَاْن، المؤنث: عَمْيَا
أعمى|أَعمَى	أَعمَى، يِعمي
أعوج|أَعوَج	أَعوَج، ج عُوْج، المؤنث: عَوْجَا
أعور|أَعوَر	أَعوَر، ج عُوْرَان، المؤنث: عَوْرَا[S] أَعْوَر، ج عُوْر، المؤنث: عَوْرَا
أغ|أَغْ	أَغْ/ إغِّيه
أغ|أَغْ	أَغْ / إغِّيه
أغرى|أَغْرَى	أَغْرَى، يِغْرِي
أغفل|أَغْفَل	أَغْفَل، يِغْفِل، إِغْفَاْل
أغنية|أُغنِيِة	أُغنِيِة، ج أَغَاني
أف|أُف	أُف/ أُوْف / أَوْف
أف|أُف	أُف / أُوْف / أَوْف
أفاد|أَفَاد	أَفَاد، يْفِيْد
أفرج|أَفرَج	أَفرَج، يِفرِج[S] أَفرَج، يِفرِج
أفشل|أَفشَل	أَفشَل، يِفشِل
أفصع|أَفْصَع	أَفْصَع، ج فِصِع، المؤنث: فَصْعَا
