abrasive	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>adjetivo</b></i></font></p><ol><li> <font color="gray"><i>(</i></font><i><font color="darkcyan">pessoa</font></i><font color="gray"><i>)</i></font> grosso</p></li><li> ( <font color="darkslategray"><i>superfície</i></font> ) áspero:</p><p style="padding-left:1em;margin:0"><font color="gold">•</font> <font color="darkblue"><i>abrasive paper</i></font> (papel de) lixa</p></li></ol>
abreast	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>advérbio</b></i></font></p><p style="padding-left:1em;margin:0"><b>abreast (of sb/sth)</b>:</p><p style="padding-left:1em;margin:0"><font color="gold">•</font> <font color="darkblue"><i>to cycle two abreast</i></font> andar de bicicleta lado a lado com alguém</p><p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="rosybrown"><b>LOCUÇÕES E EXPRESSÕES</b></font></p><p style="padding-left:1em;margin:0"><b>to be/keep abreast of sth</b> estar/manter-se a par de algo</p>
abridged	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>adjetivo</b></i></font></p><p style="padding-left:1em;margin:0">resumido, condensado</p>
abroad	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>advérbio</b></i></font></p><p style="padding-left:1em;margin:0">no exterior:</p><p style="padding-left:1em;margin:0"><font color="gold">•</font> <font color="darkblue"><i>to go abroad</i></font> viajar para o exterior</p><p style="padding-left:1em;margin:0"><font color="gold">•</font> <font color="darkblue"><i>Have you ever been abroad?</i></font> Você já foi ao exterior?</p>
abrupt	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>adjetivo</b></i></font></p><ol><li> ( <font color="darkslategray"><i>mudança</i></font> ) repentino, abrupto, brusco</p></li><li> <font color="gray"><i>(</i></font><i><font color="darkcyan">pessoa</font></i><font color="gray"><i>)</i></font> brusco:</p><p style="padding-left:1em;margin:0"><font color="gold">•</font> <font color="darkblue"><i>He was very abrupt with me.</i></font> Ele foi muito brusco comigo.</p></li></ol>
absence	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>substantivo</b></i></font></p><ol><li> ausência:</p><p style="padding-left:1em;margin:0"><font color="gold">•</font> <font color="darkblue"><i>absences due to illness</i></font> faltas por motivo de saúde</p></li><li> <font color="gray"><b><font color="darkslategray"><i>sing</i></font></b></font> ausência, falta:</p><p style="padding-left:1em;margin:0"><font color="gold">•</font> <font color="darkblue"><i>the complete absence of noise</i></font> a ausência total de ruído</p><p style="padding-left:1em;margin:0"><font color="gold">•</font> <font color="darkblue"><i>in the absence of new evidence</i></font> na falta de novas provas</p><p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="rosybrown"><b>LOCUÇÕES E EXPRESSÕES</b></font></p><p style="padding-left:0.3em;margin:0"><font color="gold">■</font> <font color="steelblue"><i><b>Ver</b></i></font> <font color="darkslategray"><i> CONSPICUOUS</i></font></p></li></ol>
absent	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>adjetivo</b></i></font></p><ol><li> ausente</p></li><li> distraído</p></li></ol>
absentee	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>substantivo</b></i></font></p><p style="padding-left:1em;margin:0">ausente</p>
absent-minded	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>adjetivo</b></i></font></p><p style="padding-left:1em;margin:0">distraído</p>
absolute	<p style="padding-left:0.3em;margin:0"><font color="lightgrey">•</font></p><p style="padding-left:0.3em;margin:0"><font color="silver">■</font> <font color="green"><i><b>adjetivo</b></i></font></p><p style="padding-left:1em;margin:0">absoluto</p>
