#desc	Translation words from <a href="https://door43.org/">door43</a>
#priority	2
twelve tribes of Israel	@អំបូរទាំង១២នៃប្រទេសអ៊ីស្រាអែល	<p>ពាក្យថា «អំបូរទាំង១២នៃប្រទេសអ៊ីស្រាអែល» សំដៅទៅលើកូនប្រុសទាំង១២របស់ យ៉ាកុបនិងពូជពង្សរបស់ពួកគេ។</p> <ul> <li>យ៉ាកុប គឺជាចៅរបស់ អ័ប្រាហាំ។ ក្រោយមក ព្រះជាម្ចាស់បានប្ដូរឈ្មោះរបស់ យ៉ាកុបទៅជា អ៊ីស្រាអែល វិញ។</li> <li>ទាំងនេះគឺជាឈ្មោះនៃអំបូរទាំងនោះ រ៉ូបេន ស៊ីម្មាន លេវី យូដា ដាន់ ណែបថាលី កាឌ់ អេស៊ើ អ៊ីសាខារ សាប់យូឡូន យ៉ូសែប និងបេនយ៉ាមីន។</li> <li>ខ្សែស្រឡាយរបស់លេវីមិនត្រូវបានទទួលនូវមរតកជាដីធ្លីនៅក្នុងតំបន់កាណានឡើយ ពីព្រោះពួកគេជាអំបូរនៃសង្ឃ ដែលត្រូវបានញែកដោយឡែកសំរាប់បំរើព្រះជាម្ចាស់ និងប្រជាជនរបស់ពួកគេ។</li> <li>យ៉ូសែបបានទទួលនូវមរតកដីធ្លី២ដង ដែលត្រូវបានផ្ទេរទៅអោយកូន ប្រុសទាំង២របស់គាត់ គឺ អ៊ីប្រាអ៊ីម និងម៉ាណាសេ។</li> <li>មានកន្លែងជាច្រើននៅក្នុងព្រះគម្ពីរដែលបញ្ជីរនៃអំបូរទាំង១២ មានលក្ខណះខុសគ្នាតិចតួច។ មានកន្លែងខ្លះ លេវី យ៉ូសែប ឬដាន់ មិនត្រូវបានរាប់បញ្ចូលក្នុងបញ្ជីរ ហើយមានកន្លែងខ្លះទៀត កូនប្រុសទាំង២ របស់យ៉ូសែប គឺអ៊ីប្រាអ៊ីម និងម៉ាណាសេត្រូវបានរាប់បញ្ចូល។</li> </ul>  
Aaron	@លោក​អើរ៉ុន	@អើរ៉ុន	<p>លោក​អើរ៉ុន​គឺជាបងប្រុសរបស់លោកម៉ូសេ។ ព្រះជាម្ចាស់បានជ្រើសរើសលោក​អើរ៉ុន​ឲ្យធ្វើជាសម្តេច​សង្ឃដំបូងគេ សម្រាប់ប្រជាជនអ៊ីស្រាអែល។</p> <ul> <li>លោក​អើរ៉ុន​បានជួយលោកម៉ូសេក្នុងការចរចារជាមួយស្តេចផារ៉ោន ពីការដោះលែងជនជាតិអ៊ីស្រាអែលឲ្យមានសេរីភាព។</li> <li>នៅក្នុងអំឡុងពេលដែលជនជាតិអ៊ីស្រាអែលធ្វើដំណើរឆ្លងកាត់ទីរហោស្ថាន លោកអើរ៉ុនបានធ្វើបាប ដោយសារគាត់បានធ្វើរូបព្រះឲ្យប្រជាជនថ្វាយបង្គំុុំ។</li> <li>ព្រះជាម្ចាស់បានតែងតាំងលោកអើរ៉ុន និងពូជពង្សរបស់គាត់ឲ្យធ្វើជា <p-a>សង្ឃ</p-a> នៃប្រជាជនអ៊ីស្រាអែលផងដែរ។</li> </ul>  
Abel	@អេបិល	<p>អេបិលជាកូនប្រុសទី២របស់អ័ដាម និងអេវ៉ា។ គាត់ជាប្អូនប្រុសរបស់​កាអ៊ីន ។</p> <ul> <li>អេបិលគឺជាអ្នកគង្វាលចៀម។</li> <li>អេបិលបានថ្វាយយញ្ញបូជាចេញពីសត្វរបស់គាត់ខ្លះ ដើមី្បធ្វើជាតង្វាយដល់ព្រះជាម្ចាស់។</li> <li>ព្រះ‌ជាម្ចាស់សព្វ​ព្រះ‌ហឫ‌ទ័យ​នឹង​អេបិល ព្រម​ទាំង​តង្វាយ​របស់​គាត់។</li> <li>កូនប្រុសច្បងរបស់ អ័ដាម និងអេវ៉ា គឺកាអ៊ីនបានសម្លាប់អេបិល។</li> </ul>  
Abiathar	@អ័បៀ‌ថើរ	<p>អ័បៀថើរ ជាសម្តេចសង្ឃសម្រាប់ជនជាតិអ៊ីស្រាអែល ក្នុងរាជ្យស្តេចដាវីឌ។</p> <ul> <li>ពេលស្តេចសូលសម្លាប់ពួកសង្ឃ លោកអ័បៀថើរបានរត់រួច ហើយទៅរកដាវីឌនៅទីរហោស្ថាន។</li> <li>លោកអ័បៀថើរ និងសម្តេចសង្ឃម្នាក់ទៀតឈ្មោះសាដុកបានបម្រើស្តេចដាវីឌយ៉ាងស្មោះត្រង់ក្នុងរាជ្យទ្រង់។</li> <li>បន្ទាប់ពីស្តេចដាវីឌអស់ព្រះជន្ម អ័បៀថើរបានព្យាយាមជួយអ័ដូ‌នីយ៉ាឲ្យបានឡើងគ្រងរាជ្យជំនួសអោយសាឡូម៉ូនជាអ្នកសោយរាជ្យ។</li> <li>ដោយមូលហេតុនេះ ស្តេចសាឡូម៉ូនបានដកអ័បៀថើរចេញពីតំណែងជាសង្ឃ។</li> </ul> <p>(សូមមើល<p-a>សាដុក</p-a> · <p-a>សូល (OT)</p-a> · <p-a>ដាវីឌ</p-a> · <p-a>សាឡូម៉ូន</p-a> · <p-a>អ័ដូនីយ៉ា</p-a>)</p>  
Abijah	@អ័ប៊ីយ៉ា	<p>អ័ប៊ីយ៉ាជាឈ្មោះស្តេចសាសន៍យូដាមួយអង្គសោយរាជ្យពីឆ្នាំ៩១៥-៩១៣ មុនគ្រិស្តសករាជ។ ទ្រង់ជាបុត្រស្តេច​រេហូ‌បោម។ ក្នុងគម្ពីរសម្ព័ន្ធមេត្រីចាស់មានមនុស្សមួយចំនួនទៀតមានឈ្មោះ អ័ប៊ីយ៉ាដែរ។</p> <ul> <li>កូនប្រុសរបស់សាំយូអែលគឺ អ័ប៊ីយ៉ា និងយ៉ូអែលជាអ្នកគ្រប់គ្រងលើសាសន៍អ៊ីស្រាអែលនៅត្រង់បៀរ-សេបា។ ដោយសាអ័ប៊ីយ៉ា និងបងប្រុសជាមនុស្សមិនស្មោះត្រង់ហើយមានភាពលោភលន់ នោះប្រជាជនបានសូមសាំយ៉ូអែល ឲ្យតាំងឲ្យមានស្តេចគ្រប់គ្រងជំនួសវិញ។</li> <li>អ័ប៊ីយ៉ា ម្នាក់ទៀតគឺជាសង្ឃក្នុងចំណោមសង្ឃប្រចាំព្រះវិហារ នៅជំនាន់ស្តេចដាវីឌ។</li> <li>អ័ប៊ីយ៉ាជាឈ្មោះបុត្រមួយអង្គរបស់ស្តេចយេរ៉ូបោម។</li> <li>អ័ប៊ីយ៉ា ក៏ជាឈ្មោះមេលើពួកសង្ឃម្នាក់ដែលបានត្រឡប់មកក្រុងយេរូសាឡិមវិញជាមួយសូរ៉ូបាបិល ក្រោយពីបានរួចពីភាពជាឈ្លើយនៅបាប៊ីឡូន។</li> </ul>  
Abimelek	@អ័ប៊ីម្ម៉ាឡិច	<p>អ័ប៊ីម្ម៉ាឡិច ជាស្តេចសាសន៍ភីលីស្ទីនសោយរាជ្្យក្នុងស្រុកកេរ៉ា នៅជំនាន់លោកអ័ប្រាហាំ និងលោកអ៊ីសាករស់នៅក្នុងស្រុកកាណាន។</p> <ul> <li>លោកអ័ប្រាហាំ បានកុហកស្តេចអ័ប៊ីម្ម៉ាឡិច ដោយនិយាយប្រាប់ទ្រង់ថា នាងសារ៉ាជាប្អូនស្រីគាត់ ជំនួសអោយប្រាប់ថានាងជាប្រពន្ធគាត់។</li> <li>លោកអ័ប្រាហាំ និង ស្តេចអ័ប៊ីម្ម៉ាឡិចបានតាំងសញ្ញានឹងគ្នាពីដំណើរកម្មសិទ្ធិអណ្តូងនៅបៀរ-សេបា។</li> <li>ច្រើនឆ្នាំក្រោយមក លោកអ៊ីសាក ក៏បានកុហកស្តេចអ័ប៊ីម្ម៉ាឡិចនិងមនុស្សនៅក្រុងកេរ៉ាថា នាងរេបិកាជាប្អូនស្រី មិនមែនជាប្រពន្ធគាត់ទេ។</li> <li>ស្តេចអ័ប៊ីម្ម៉ាឡិចបានបន្ទោស លោកអ័ប្រាហាំ ហើយក្រោយមក បន្ទោសដល់លោកអ៊ីសាក ពីការដែលពួកគេបានកុហកទ្រង់។</li> <li>បុរសម្នាក់ទៀតឈ្មោះ អ័ប៊ីម្ម៉ាឡិចជាកូនរបស់លោកគេឌាន គាត់មានប្អូនប្រុសឈ្មោះយ៉ូថាម។ ក្នុងការបកប្រែពេលខ្លះគេសរសេរឈ្មោះគាត់ឲ្យប្លែកបន្តិច ដើម្បីកុំឲ្យច្រឡំនឹងស្តេចអ័ប៊ីម្ម៉ាឡិច។</li> </ul>  
Abner	@លោកអ័ប៊ីនើរ	<p>លោកអ័ប៊ីនើរជាជីដូនមួយនឺងស្តេចសូលក្នុងគម្ពីរសម្ព័ន្ធមេត្រីចាស់។</p> <ul> <li>លោកអ័ប៊ីនើរជាមេបញ្ជាការកងទ័ពរបស់សូល ហើយបាននាំដាវីឌទៅជួបស្តេចសូល បន្ទាប់់ពីដាវីឌបានសម្លាប់កូលីយ៉ាត។</li> <li>បន្ទាប់ពីស្តេចសូលសុគត លោកអ័ប៊ីនើរបានជ្រើសយកអ៊ីស-បូសែតជាបុត្រសូលតាំងឡើងជាស្តេចលើអ៊ីស្រាអែល ក្នុងពេលដែលដាវីឌត្រូវបានតែងតាំងឲ្យធ្វើជាស្តេចលើយូដា។</li> <li>ក្រោយមក លោកអ័ប៊ីនើរត្រូវបានលោកយ៉ូអាប់ដែលជាមេទ័ពរបស់ដាវីឌ ប្រើល្បិចថោកទាបសម្លាប់គាត់។</li> </ul>  
abomination	@អំពើគួរឲ្យស្អប់ខ្ពើម	@គួរឲ្យខ្ពើមឆ្អើម	<p>ពាក្យថា «គួរឲ្យខ្ពើមឆ្អើម» ប្រើសំដៅទៅលើអ្វីមួយដែលធ្វើឲ្យខ្ពើម ឬមិនចូលចិត្តយ៉ាងក្រៃលែង។</p> <ul> <li>សាសន៍អេស៊ីព្ទចាត់ទុកសាសន៍ហេព្រើរថា «គួរឲ្យខ្ពើមឆ្អើម»។ បានន័យថា សាសន៍អេស៊ីព្ទមិនចូលចិត្តសាសន៍ហេព្រើរ ហើយមិនចង់ប្រកបជាមួយ ឬនៅជិតពួកគេឡើយ។</li> <li>ការខ្លះដែលព្រះគម្ពីរហៅថា «គួរឲ្យស្អប់ខ្ពើមដល់ព្រះជាម្ចាស់» រួមមាន ពាក្យភូតភរ អំនួត យកមនុស្សធ្វើយញ្ញបូជា ថ្វាយបង្គំរូបព្រះ មនុស្សឃាដ និងអំពើបាបខាងផ្លូវភេទ ដូចជា កំផិត ហើយនិង រួមរ័ក្សភេទដូចគ្នា។</li> <li>ក្នុងការបង្រៀនសិស្សរបស់ព្រះអង្គអំពីគ្រាចុងក្រោយ ព្រះយេស៊ូបានដកស្រង់ទំនាយរបស់ហោរាដានីយ៉ែលអំពី «វត្ថុចង្រៃដ៏គួរស្អប់ខ្ពើម» ដែលនឹងរៀបចំឡើង ដើម្បីបះបោរប្រឆាំងនឹងព្រះ បង្អាប់ទីថ្វាយបង្គំរបស់ទ្រង់។</li> </ul> <h3 id="section-1">សេចក្តីណែនាំនៃការបកប្រែ</h3> <ul> <li>ពាក្យថា «គួរឲ្យខ្ពើមឆ្អើម» អាចបកប្រែផងដែរថា «របស់ដែលព្រះស្អប់» ឬ «ការប្រព្រឹត្តគួរឲ្យខ្ពើម» ឬថា «អំពើដ៏អាក្រក់ក្រៃលែង»។</li> <li>អាស្រ័យទៅលើបរិបទ ពាក្យថា «ជាការគួរស្អប់ខ្ពើមដល់» អាចប្រែថា «ត្រូវបានស្អប់ជាខ្លាំងដោយ» ឬ «ជាការគួរឲ្យខ្ពើមដល់» ឬ «ការដែលមិនអាចទទួលយកបានជាដាច់ខាតនៅចំពោះ» ឬ «ធ្វើឲ្យខ្ពើមឆ្អើមជាខ្លាំង»។</li> <li>ពាក្យថា «វត្ថុចង្រៃដ៏គួរស្អប់ខ្ពើម» អាចបកប្រែថា «វត្ថុស្មោកគ្រោកដែលធ្វើឲ្យមនុស្សរងទុក្ខវេទនាយ៉ាងខ្លាំង» ឬ «រឿងគួរស្អប់ខ្ពើមដែលនាំឲ្យមានទុក្ខសោកយ៉ាងខ្លាំង»។</li> </ul>  
Abraham	@អ័ប្រាហាំ,	@អាប់រ៉ាម	<p>អាប់រ៉ាម ជាសាសន៍ខាល់ដេពីក្រុងអ៊ើរ ជាអ្នកដែលព្រះបានជ្រើសរើសមកធ្វើជាព្ធយុកោនៃសាសន៍អ៊ីស្រាអែល។ ព្រះបានប្តូរឈ្មោះគាត់ទៅជា «អ័ប្រាហាំ»</p> <ul> <li>ឈ្មោះ «អាប់រ៉ាម» មានន័យថា «បិតាដ៏ឩត្តម»</li> <li>«អ័ប្រាហាំ»មានន័យថា «បិតារបស់មនុស្សជាច្រើន»</li> <li>ព្រះបានសន្យានឹងអ័ប្រាហាំថាគាត់នឹងមានកូនចៅជាច្រើន ដែលនឹងក្លាយជាសាសន៍មួយយ៉ាងធំ។</li> <li>អ័ប្រាហាំជឿដល់ព្រះហើយស្តាប់បង្គាប់ទ្រង់។ ព្រះបាននាំអ័ប្រាហាំចេញពីស្រុកខាល់ដេមកកាន់ស្រុកកាណាន។</li> <li>ពេលកំពុងរស់នៅក្នុងស្រុកកាណាន ក្នុងកាលដែលពួកគាត់ចាស់ណាស់ហើយ អ័ប្រាហាំនិងប្រពន្ធគាត់ឈ្មោះសារ៉ាបានបង្កើតកូនប្រុសមួយ ឈ្មោះអ៊ីសាក។</li> </ul>  
Absalom	@អាប់សាឡំម	<p>អាប់សាឡំម ជាកូនប្រុសទី៣របស់ស្តេចដាវីឌ គាត់ត្រូវបានគេស្គាល់ដោយសាររូបរាងសង្ហានិងភាពឆេះឆួលរបស់គាត់។</p> <ul> <li>នៅពេលដែលតាម៉ារជាប្អូនស្រីរបស់អាប់សាឡំមត្រូវបានចាប់រំលោភដោយអាំណូនដែលជាបងប្រុសម្តាយទីទៃ អាប់សាឡំមបានរៀបចំគម្រោងសម្លាប់អាំណូន។</li> <li>ក្រោយពីសម្លាប់អាំណូនហើយ អាប់សាឡំមបានភៀសខ្លួនទៅកេស៊ួរី(ជាស្រុករបស់ម្ដាយគាត់ឈ្មោះម្អាកា)ហើយបានស្នាក់នៅទីនោះបីឆ្នាំ។ បន្ទាប់មកស្តេចដាវីឌបានយល់ព្រមឲ្យគាត់ត្រឡប់មកក្រុងយេរូសាឡិមវិញប៉ុន្តែមិនបានអនុញ្ញាតឲ្យអាប់សាឡំមជួបព្រះភ័ក្ត្រួទ្រង់អស់រយៈពេលពីរឆ្នាំ។</li> <li>អាប់សាឡំមបាននាំប្រជាជនខ្លះឲ្យប្រឆាំងនឹងស្ដេចដាវីឌហើយបានងើបបះបោរប្រឆាំងនឹងទ្រង់។</li> <li>កងទ័ពរបស់ស្តេចដាវីឌបានច្បាំងជាមួយអាប់សាឡុមហើយបានសម្លាប់គាត់។ ស្តេចដាវីឌព្រួយចិត្តយ៉ាងខ្លាំងដោយព្រោះតែរឿងនេះ។</li> </ul>  
