Euvre	@Euvres	<b>Œuvre</b> <p-ipa>/ˈøːvrə/</p-ipa> das <i>N.</i>   (geh.) oeuvre  
-eigen	@eigen	@eigene	@eigenem	@eigenen	@eigener	@eigenere	@eigenerem	@eigeneren	@eigenerer	@eigeneres	@eigenerm	@eigenern	@eigenes	@eigenre	@eigenrem	@eigenren	@eigenrer	@eigenres	@eigenst	@eigenste	@eigenstem	@eigensten	@eigenster	@eigenstes	<b>-eigen</b><i>Adj.</i> <b>1. </b>   (im Besitz von) belonging to the &lt;school, company, community&gt;  <b>2. </b>  <i>(zugehörig) </i> intrinsic to the &lt;body, language&gt;; inherent in the &lt;system, period&gt; 
-empfänger	<b>-empfänger</b>der <i>N.</i>   (Rentenempfänger usw.) recipient of …  
-ernte	@-ernten	<b>-ernte</b>die <i>N.</i>  … harvest <i>(Ertrag) </i> … crop 
-fahrt	@fahrt	@fahrten	<b>-fahrt</b>die <i>N.</i> <ul><li> <i>Frankreich~/Ostasien~</i> 	@ trip to France/East Asia </li></ul>
-fanatiker	<b>-fanatiker</b>der -fanatikerin <i>N.</i> <ul><li> <i>Frischluft~/Fußball~</i> 	@ fresh air/football fanatic </li></ul>
-farben	<b>-farben</b><i>Adj., adv.</i> <ul><li> <i>erd~<p-ipa>/erdbeer~/</p-ipa>creme~/haut~</i> 	@ earth-<p-ipa>/strawberry-/</p-ipa>cream-/skin-coloured </li><li> <i>creme~ angestrichen </i> 	@ painted cream </li></ul>
-farbig	@farbig	@farbige	@farbigem	@farbigen	@farbiger	@farbigere	@farbigerem	@farbigeren	@farbigerer	@farbigeres	@farbigerm	@farbigern	@farbiges	@farbigre	@farbigrem	@farbigren	@farbigrer	@farbigres	@farbigst	@farbigste	@farbigstem	@farbigsten	@farbigster	@farbigstes	<b>-farbig</b><i>Adj., adv.</i>  s. auch: <p-a>-farben</p-a> 
-feind	<b>-feind</b>der <i>N.</i>  …hater <ul><li> <i>ein Hunde~/Fernseh~ sein </i> 	@ be anti dogs/television </li></ul>
-feindlich	@feindlich	@feindliche	@feindlichem	@feindlichen	@feindlicher	@feindlichere	@feindlicherem	@feindlicheren	@feindlicherer	@feindlicheres	@feindlicherm	@feindlichern	@feindliches	@feindlichest	@feindlicheste	@feindlichestem	@feindlichesten	@feindlichester	@feindlichestes	@feindlichre	@feindlichrem	@feindlichren	@feindlichrer	@feindlichres	@feindlichst	@feindlichste	@feindlichstem	@feindlichsten	@feindlichster	@feindlichstes	<b>-feindlich</b><i>Adj.</i>  anti- &lt;Soviet, American, EU, government, etc.&gt; <ul><li> <i>familienfeindliche/kinderfeindliche Gesetze </i> 	@ laws which are hostile towards families/children </li></ul>
-freiheit	<b>-freiheit</b>die <i>N.</i> <ul><li> <i>Gebühren~/Porto~</i> 	@ freedom from dues/postal charges </li><li> <i>Bewegungs~</i> 	@ freedom of movement </li><li> <i>Entscheidungs~</i> 	@ freedom of decision <i>or</i> choice </li></ul>
-fresser	@fresser	@fressers	<b>-fresser</b>der <i>N.</i>  <i>[ugs.]</i> <i>[abwertend]</i> <ul><li> <i>Kommunisten~</i> 	@ Communist-hater </li></ul>
-freudig	@freudig	@freudige	@freudigem	@freudigen	@freudiger	@freudigere	@freudigerem	@freudigeren	@freudigerer	@freudigeres	@freudigerm	@freudigern	@freudiges	@freudigre	@freudigrem	@freudigren	@freudigrer	@freudigres	@freudigst	@freudigste	@freudigstem	@freudigsten	@freudigster	@freudigstes	<b>-freudig</b><i>Adj.</i> <b>1. </b>  <i>(Freude an etw. zeigend) </i> <blockquote align="left"><ul><li> <i>lese~</i> 	@ fond of reading </blockquote> <b>2. </b>  <i>(schnell bereit, etw. zu tun) </i> <blockquote align="left"></li><li> <i>experimentier~/kauf~</i> 	@ keen <i>or</i> eager to experiment/buy </blockquote> <blockquote align="left"></li><li> <i>beifalls~/entscheidungs~</i> 	@ very ready to applaud/take decisions </blockquote> </li></ul>
-freundlich	@freundlich	@freundliche	@freundlichem	@freundlichen	@freundlicher	@freundlichere	@freundlicherem	@freundlicheren	@freundlicherer	@freundlicheres	@freundlicherm	@freundlichern	@freundliches	@freundlichest	@freundlicheste	@freundlichestem	@freundlichesten	@freundlichester	@freundlichestes	@freundlichre	@freundlichrem	@freundlichren	@freundlichrer	@freundlichres	@freundlichst	@freundlichste	@freundlichstem	@freundlichsten	@freundlichster	@freundlichstes	<b>-fr<b>e̲u̲</b>ndlich</b><i>Adj.</i> <b>1. </b>   (wohlgesinnt) pro-  <blockquote align="left"><ul><li> <i>regierungs~</i> 	@ pro-government </blockquote> <blockquote align="left"></li><li> <i>presse~</i> 	@ friendly to the press <i>postpos.</i> </blockquote> <b>2. </b>  <i>(-gerecht) </i> <blockquote align="left"></li><li> <i>familien~/fußgänger~</i> 	@ catering for the interests of families/pedestrians <i>postpos., not pred.</i> </blockquote> <blockquote align="left"></li><li> <i>haut~</i> 	@ kind to the skin <i>postpos.</i> </blockquote> <blockquote align="left"></li><li> <i>benutzer~</i> 	@ user-friendly </blockquote> </li></ul>
-fritze	@fritzen	<b>-fritze</b> <p-ipa>/ˈfrɪts‿ə/</p-ipa> der <i>N.</i>   (ugs.) (abwertend) man  
-fältig	<b>-fältig</b> <p-ipa>/-fɛltɪç/</p-ipa> <i>Adj., adv.</i>  -fold <ul><li> <i>hundert~/tausend~</i> 	@ hundredfold/thousandfold </li></ul>
-förderung	<b>-förderung</b>die <i>N.</i> <ul><li> <i>Erdöl~/Erdgas~</i> 	@ extraction of petroleum/natural gas </li><li> <i>Silber~/Kali~</i> 	@ mining of silver/potash </li></ul>
-förmig	<b>-förmig</b> <p-ipa>/-fœrmɪç/</p-ipa>  -shaped; usw. s. auch: <p-a>ei</p-a>, <a href="bword:<p-ipa>//</p-ipa>Gabelbissen">Gabelbissen</a>, <a href="bword:<p-ipa>//</p-ipa>kugelförmig">kugelförmig</a>
-füsig	<b>-füßig</b> <p-ipa>/-fyːsɪç/</p-ipa> <i>Adj.</i>  -footed &lt;animal&gt;; -legged &lt;chair, stool, insect&gt;; -foot &lt;line&gt; 
-geeignet	@geeignet	@geeignete	@geeignetem	@geeigneten	@geeigneter	@geeignetere	@geeigneterem	@geeigneteren	@geeigneterer	@geeigneteres	@geeigneterm	@geeignetern	@geeignetes	@geeignetest	@geeigneteste	@geeignetestem	@geeignetesten	@geeignetester	@geeignetestes	@geeignetre	@geeignetrem	@geeignetren	@geeignetrer	@geeignetres	@geeignetst	@geeignetste	@geeignetstem	@geeignetsten	@geeignetster	@geeignetstes	<b>-geeignet</b><i>Adj.</i>  suitable for …; …-friendly <ul><li> <i>rollstuhl~</i> 	@ suitable for wheelchairs; wheelchair-friendly </li><li> <i>medien~</i> 	@ media-friendly </li><li> <i>familien~</i> 	@ family-friendly </li></ul>
-gemäs	@gemäs	@gemäse	@gemäsem	@gemäsen	@gemäser	@gemäsere	@gemäserem	@gemäseren	@gemäserer	@gemäseres	@gemäserm	@gemäsern	@gemäses	@gemäsest	@gemäseste	@gemäsestem	@gemäsesten	@gemäsester	@gemäsestes	@gemäsre	@gemäsrem	@gemäsren	@gemäsrer	@gemäsres	<b>-gemäß</b><i>Adj.</i>  in accordance with &lt;tradition etc.&gt; <ul><li> <i>berufs~</i> 	@ in accordance with the standards of the profession </li><li> <i>art~</i> 	@ appropriate [for the species <i>postpos.</i>] </li></ul>
-gerecht	@gerecht	@gerechte	@gerechtem	@gerechten	@gerechter	@gerechtere	@gerechterem	@gerechteren	@gerechterer	@gerechteres	@gerechterm	@gerechtern	@gerechtes	@gerechtest	@gerechteste	@gerechtestem	@gerechtesten	@gerechtester	@gerechtestes	@gerechtre	@gerechtrem	@gerechtren	@gerechtrer	@gerechtres	@gerechtst	@gerechtste	@gerechtstem	@gerechtsten	@gerechtster	@gerechtstes	<b>-gerecht</b><i>Adj.</i> <b>1. </b>  <i>(passend) </i> <blockquote align="left"><ul><li> <i>kind~/behinderten~</i> 	@ suitable for children/the disabled <i>postpos.</i> </blockquote> <blockquote align="left"></li><li> <i>umwelt~</i> 	@ harmless to the environment <i>postpos.</i> </blockquote> <b>2. </b>  <i>(entsprechend) </i> <blockquote align="left"></li><li> <i>protokoll~</i> 	@ in accordance with protocol <i>postpos.</i> </blockquote> <blockquote align="left"></li><li> <i>leistungs~</i> 	@ productivity- <i>or</i> output-related </blockquote> </li></ul>
-geschossig	@-geschọssig	<b>-gesch<i>ọ</i>ssig</b><b>I. </b> <i>Adj.</i>  -storey <blockquote align="left"><ul><li> <i>ein~<p-ipa>/zwei~/</p-ipa>mehr~</i> 	@ single-storey<p-ipa>/two-storey/</p-ipa>multi-storey </blockquote> <blockquote align="left"></li><li> <i>unser Wohnhaus ist zwei~</i> 	@ our house has two storeys </blockquote> <b>II. </b> <i>Adv.</i> <blockquote align="left"></li><li> <i>drei~ bauen </i> 	@ build three storeys high </blockquote> </li></ul>
-geschäft	<b>-geschäft</b>das <i>N.</i> <b>1. </b>  <i>(Laden) </i> <blockquote align="left"><ul><li> <i>Schuh~<p-ipa>/Lebensmittel~/</p-ipa>Feinkost~</i> 	@ shoe shop<p-ipa>/food shop/</p-ipa>delicatessen [shop]; shoe store<p-ipa>/food store/</p-ipa>delicatessen [store] (Amer.) </blockquote> <b>2. </b>  <i>(Transaktion) </i> <i>(Absatz) </i> <blockquote align="left"></li><li> <i>Bank~/Kompensations~</i> 	@ bank/barter transaction </blockquote> <blockquote align="left"></li><li> <i>Weihnachts~</i> 	@ Christmas trade </blockquote> <b>3. </b>  <i>(Aufgabe) </i> <blockquote align="left"></li><li> <i>Amts~e/Staats~e </i> 	@ official/state duties </blockquote> </li></ul>
-geselle	<b>-geselle</b>der <i>N.</i> <ul><li> <i>Tischler~/Fleischer~</i> 	@ journeyman-carpenter/-butcher </li></ul>
-gewaltige	<b>-gewaltige</b>der/die <i>N.</i>  boss <ul><li> <i>die Zeitungs~n </i> 	@ the press barons </li></ul>
-gläubig	@gläubig	@gläubige	@gläubigem	@gläubigen	@gläubiger	@gläubigere	@gläubigerem	@gläubigeren	@gläubigerer	@gläubigeres	@gläubigerm	@gläubigern	@gläubiges	@gläubigre	@gläubigrem	@gläubigren	@gläubigrer	@gläubigres	@gläubigst	@gläubigste	@gläubigstem	@gläubigsten	@gläubigster	@gläubigstes	<b>-gläubig</b><i>Adj.</i>  having a blind trust in &lt;authority, drugs, Hitler, the Party, etc.&gt; 
-haft	<b>-haft</b><i>Adj., adv.</i>  -like 
-haltig	<b>-haltig</b> <p-ipa>/-haltɪç/</p-ipa> -hältig(österr.) <ul><li> <i>vitamin~/silber~</i> 	@ usw. containing vitamins/silver <i>etc. </i><i>postpos., </i><i>not pred.</i></li><li> <i>vitamin~ sein </i> 	@ contain vitamins </li></ul>
-handwerk	<b>-handwerk</b>das <i>N.</i> <ul><li> <i>Töpfer~<p-ipa>/Bäcker~/</p-ipa>Schuhmacher~</i> 	@ potter's <p-ipa>/baker's /</p-ipa>shoemaker's trade </li></ul>
-haushalt	<b>-haushalt</b>der <i>N.</i>   (bes. Biol.) (Med.) balance  
-hebig	<b>-hebig</b> <p-ipa>/-heːbɪç/</p-ipa>   (Verslehre) -footed  
-händler	<b>-händler</b>der <i>N.</i>  &lt;cattle-, furniture-, scrap-, stamp-&gt; dealer; &lt;coal-, corn-, scrap-, timber, wine&gt; merchant 
-häutig	@häutig	@häutige	@häutigem	@häutigen	@häutiger	@häutigere	@häutigerem	@häutigeren	@häutigerer	@häutigeres	@häutigerm	@häutigern	@häutiges	@häutigre	@häutigrem	@häutigren	@häutigrer	@häutigres	@häutigst	@häutigste	@häutigstem	@häutigsten	@häutigster	@häutigstes	<b>-häutig</b> <p-ipa>/-ˈhɔy‿tɪç/</p-ipa> <i>Adj.</i>  -skinned 
-höffig	<b>-höffig</b> <p-ipa>/-hœfɪç/</p-ipa> <i>Adj.</i>  promising to be rich in &lt;oil, gas, uranium, etc.&gt; 
-imitat	@-imitate	@-imitats	<b>-imitat</b>das <i>N.</i>  imitation &lt;leather, wood, etc.&gt; 
-in	@Kanadierin	@Lehrerin	<b>-in</b> <i>Bei der Übersetzung ins Englische wird das deutsche Suffix</i>(<b>-in </b><i>mit dem feminine Substantive wie </i><b>Lehrerin </b>oder <b>Kanadierin</b>) <ul><li>als Ableitungen von Maskulina gebildet werden, im Allgemeinen nicht übersetzt(Lehrerin Soll jedoch betont werden, dass es sich um weibliche Personen im Gegensatz zu männlichen handelt, bieten sich folgende Übersetzungsmöglichkeiten an<i>Lehrerinnen gehen mit 60 in den Ruhestand </i> 	@ women teachers retire at sixty</li><li> <i>sie ist die bekannteste Kanadierin </i> 	@ she is the best-known Canadian woman;  <i>gelegentlich sind Formulierungen wie</i>lady teachers <i>oder</i> Canadian lady <i>angebracht, wenn eine besonders höfliche Ausdrucksweise angestrebt wird. Sofern es sich um eine Nationalitätenbezeichnung handelt und die betreffende Person noch recht jung ist, findet man auch häufig die Form</i> Canadian girl <i>In diesem Wörterbuch wurde aus Platzgründen auf die Darstellung solcher Möglichkeiten beim jeweiligen Einzelstichwort meist verzichtet</i> </li></ul>
-innung	<b>-innung</b>die <i>N.</i> <ul><li> <i>Fleischer~/Bäcker~</i> 	@ butchers'/bakers' guild </li></ul>
-intensiv	<b>-intensiv</b> -intensive <ul><li> <i>geruchs~</i> 	@ strong-smelling </li></ul>
-intern	@intern	@interne	@internem	@internen	@interner	@internere	@internerem	@interneren	@internerer	@interneres	@internerm	@internern	@internes	@internre	@internrem	@internren	@internrer	@internres	@internst	@internste	@internstem	@internsten	@internster	@internstes	<b>-intern</b><b>I. </b> <i>Adj.</i> <blockquote align="left"><ul><li> <i>firmen~e<p-ipa>/klub~e/</p-ipa>abteilungs~e Dinge </i> 	@ internal [company<p-ipa>/club/</p-ipa>departmental] matters </blockquote> <blockquote align="left"></li><li> <i>eine firmen~e/klub~e Regelung </i> 	@ an arrangement within the company/club </blockquote> <b>II. </b> <i>Adv.</i> <blockquote align="left"></li><li> <i>firmen~<p-ipa>/klub~/</p-ipa>abteilungs~</i> 	@ within the company<p-ipa>/club/</p-ipa>department; internally </blockquote> </li></ul>
-jährig	<b>-jährig</b> <p-ipa>/ˈjɛːrɪç/</p-ipa> <b>1. </b>  <i>(… Jahre alt) </i> <blockquote align="left"><ul><li> <i>ein elfjähriges/halbjähriges Kind </i> 	@ an eleven-year-old/a six-month-old child </blockquote> <blockquote align="left"></li><li> <i>kaum acht~</i> 	@ hardly eight years old </blockquote> <b>2. </b>  <i>(… Jahre dauernd) </i> … year's/years'; -year <blockquote align="left"></li><li> <i>nach vierjähriger/halbjähriger Vorbereitung </i> 	@ after four years'/six months' preparation </blockquote> <blockquote align="left"></li><li> <i>mit dreijähriger/halbjähriger Verspätung </i> 	@ three years/six months late </blockquote> </li></ul>
-karäter	@karäter	@karäters	<b>-karäter</b> <p-ipa>/-karɛːtɐ/</p-ipa> der <i>N.</i> <ul><li> <i>Zehn~/Fünf~</i> 	@ ten-carat<p-ipa>/five-carat diamond/</p-ipa>stone </li></ul>
-karätig	<b>-karätig</b> <p-ipa>/-karɛːtɪç/</p-ipa> <i>Adj.</i>  -carat <ul><li> <i>zehn~/fünf~</i> 	@ ten-carat/five-carat </li></ul>
-klassig	<b>-klassig</b><i>Adj.</i>  -class <ul><li> <i>mehr~/zwei~</i> 	@ with a number of/two classes </li></ul>
-klässler	@-klässlerin	@-klässlers	@-kläßlerin	@-kläßlerinnen	<b>-klässler</b> <p-ipa>/-klɛslɐ/</p-ipa> der -kläßler; -kläßlerin-klässlers; -klässler; -kläßlerin; -kläßlerinnen<i>N.</i>  -former <ul><li> <i>Erst~/Zweit~</i> 	@ first-former/second-former </li></ul>
-konsum	@-konsums	<b>-konsum</b>der <i>N.</i>  … consumption 
-konzern	@-konzern[e]s	@-konzerne	@-konzernes	@-konzerns	<b>-konzern</b>der <i>N.</i>  … group 
-kult	<b>-kult</b>der <i>N.</i> <ul><li> <i>Motorrad~<p-ipa>/Star~/</p-ipa>Wagner~</i> 	@ usw. motorcycle<p-ipa>/star/</p-ipa>Wagner <i>etc.</i> cult</li></ul>
-kunde	<b>-kunde</b>die <i>N.</i>  science of … <ul><li> <i>Metall~/Vogel~</i> 	@ metallurgy/ornithology </li></ul>
-köpfig	<b>-köpfig</b><i>Adj.</i>  -headed <ul><li> <i>drei~/fünf~</i> 	@ three-headed/five-headed &lt;monster&gt; </li><li> <i>eine dreiköpfige/fünfköpfige Familie </i> 	@ a family of three/five </li></ul>
-körnig	@körnig	@körnige	@körnigem	@körnigen	@körniger	@körnigere	@körnigerem	@körnigeren	@körnigerer	@körnigeres	@körnigerm	@körnigern	@körniges	@körnigre	@körnigrem	@körnigren	@körnigrer	@körnigres	@körnigst	@körnigste	@körnigstem	@körnigsten	@körnigster	@körnigstes	<b>-körnig</b><i>Adj.</i>  -grained 
-land	@landes	<b>-land</b>das <i>N.</i>  <i>[geh.]</i> <ul><li> <i>[das] Bayern~</i> 	@ Bavaria's fair land </li><li> <i>das große Sowjet~</i> 	@ the mighty Soviet nation </li><li> <i>das schöne Schweizer~</i> 	@ the lovely country of Switzerland </li></ul>
-landschaft	<b>-landschaft</b>die <i>N.</i>   (fig.) scene  <ul><li> <i>in der Banken~</i> 	@ on the banking scene </li></ul>
