#desc	Psalter Old Version <a href="https://www.friendsofsabbath.org/cgmusic.com/workshop/index.htm">friends of sabbath</a>
#priority	3
Psa 34	 T.S.	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> I will give laud and honor both<br> unto the Lord always;<br> My mouth also for evermore<br> shall speak unto his praise.<br><br> <p-n>2</p-n> I do delight to praise the Lord,<br> in soul, ill heart, in voice,<br> That humble men may hear thereof,<br> and heartily rejoice.<br><br> <p-n>3</p-n> Therefore see that ye magnify<br> with me the living Lord;<br> Let us exalt his holy Name<br> always with one accord.<br><br> <p-n>4</p-n> For I myself besought the Lord,<br> he answered me again,<br> And me delivered speedily<br> From all my fear and pain.<br><br> <p-n>5</p-n> Whoso they be that him behold,<br> shall see his light most clear;<br> Their countenance shall not be dashed,<br> they never need to fear.<br><br> <p-n>6</p-n> The poor distress�d man for help<br> unto the Lord doth call,<br> Who doth him hear without delay,<br> and rid him out of thrall.<br><br> <p-n>7</p-n> The angel of the Lord doth pitch<br> his tents in ev'ry place,<br> To save all such as do him fear,<br> that nothing them deface.<br><br> <p-n>8</p-n> Taste, and consider well therefore,<br> that God is good and just!<br> O happy man, that maketh him<br> his only stay and trust!<br><br> <p-n>9</p-n> O fear the Lord, all ye his saints,<br> who is a mighty King;<br> For they that fear the living Lord,<br> are sure to lack nothing.<br><br> <p-n>10</p-n> The lions shall be hunger-bit,<br> and pined with famine much;<br> But as for them that fear the Lord,<br> no lack shall be to such.<br><br> The Second Part.<br><br> <p-n>11</p-n> Come near to me, my children, and<br> unto my words give ear;<br> I will you teach the perfect way,<br> how ye the Lord shall fear.<br><br> <p-n>12</p-n> Who is the man that would live long,<br> and lead a happy life?<br> See thou refrain thy tongue and lips<br> from all deceit and strife.<br><br> <p-n>13</p-n> Turn back thy face from doing ill,<br> and do the godly deed:<br> Inquire for peace and quietness,<br> and follow it with speed.<br><br> <p-n>14</p-n> For why? the eyes of God above<br> upon the just are bent;<br> His ears likewise to hear the cry<br> of the poor innocent.<br><br> <p-n>15</p-n> But he doth frown, and bend his brows<br> upon the wicked train,<br> And cuts away the memory<br> that should of them remain.<br><br> <p-n>16</p-n> But when the just do call and cry,<br> the Lord doth hear them so,<br> That out of pain and misery<br> forthwith he lets them go.<br><br> <p-n>17</p-n> The Lord is ever nigh to them<br> that broken-hearted are,<br> And for the contrite spirit he<br> salvation doth prepare.<br><br> <p-n>18</p-n> Full many be the miseries<br> that righteous men endure;<br> But of deliv'rance from them all<br> the Lord doth them secure.<br><br> <p-n>19</p-n> The Lord doth so preserve and keep<br> their very bones alway,<br> That not so much as one of them<br> doth perish or decay.<br><br> <p-n>20</p-n> The sin shall slay the wicked man<br> which he himself hath wrought;<br> And such as hate the righteous man<br> shall soon be brought to nought.<br><br> <p-n>21</p-n> But they that fear the living Lord<br> are ever safe and sound;<br> And as for those that trust in him,<br> nothing shall them confound.<br><br>
Psa 35	 J.H.	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Lord, plead my cause against my foes,<br> confound their force and might,<br> And take my part against all those<br> that seek with me to fight.<br><br> <p-n>2</p-n> Lay bold upon the spear and shield,<br> thyself in armor dress;<br> Stand up with me to fight the field,<br> and help me from distress<br><br> <p-n>3</p-n> Gird on thy sword, and stop the way,<br> my enemies withstand;<br> That thou unto my soul may'st say,<br> I am thy help at hand<br><br> <p-n>4</p-n> Confound them with rebuke and blame,<br> that seek my soul to spill;<br> Let them turn back and flee with shame,<br> that think to work me ill<br><br> <p-n>5</p-n> Let them disperse and flee abroad,<br> as wind doth drive the dust;<br> That so the angel of our God<br> their might away may thrust<br><br> <p-n>6</p-n> Let all their ways be void of light,<br> and slipp'ry, like to fall;<br> And send thy angel with thy might<br> to persecute them all<br><br> <p-n>7</p-n> For why? Without my fault have they<br> in secret set their gin,<br> And digged a pit in my path-way,<br> to take my soul therein<br><br> <p-n>8</p-n> When they think least, and have no care,<br> O Lord, destroy them all;<br> Let them be caught in their own snare,<br> and in their mischief fall<br><br> <p-n>9</p-n> But let my soul, my heart, and voice,<br> in God have joy and wealth;<br> That in the Lord I may rejoice,<br> and in his saving health<br><br> <p-n>10</p-n> Then all my bones shall speak and say,<br> (my parts shall all agree)<br> O thou great God of heav'n and earth,<br> what man is like to thee!<br><br> The Second Part<br><br> <p-n>11</p-n> Thou dost defend the weak from them<br> that are both stout and strong<br> And rid the poor from wicked men,<br> that spoil and do them wrong<br><br> <p-n>12</p-n> My cruel foes against me rise,<br> to witness things untrue;<br> And to accuse me they devise<br> of things I never knew<br><br> <p-n>13</p-n> Where I to them did show good will,<br> they quit me with disdain;<br> That they should pay my good with ill,<br> my soul doth sore complain<br><br> <p-n>14</p-n> When they were sick I mourned therefore,<br> myself in sackcloth clad,<br> With fasting I did faint full sore,<br> and prayed with heart most sad<br><br> <p-n>15</p-n> As they had been my brethren dear,<br> I did myself behave<br> As one that mourneth heavily<br> about his mother's grave<br><br> <p-n>16</p-n> But they in my adversity<br> did gather in a rout;<br> Yea, abject slaves reproachfully<br> at me did mock and flout.<br><br> <p-n>17</p-n> The belly-gods and flatt'ring train,<br> that all good things deride,<br> At me did grin with great disdain,<br> turning their mouths aside<br><br> <p-n>18</p-n> Lord, when wilt thou for me appear?<br> Why dost thou stay and pause/<br> O rid my soul, my darling dear,<br> out of these lions' claws<br><br> <p-n>19</p-n> And when will I give thanks to thee<br> before the church always;<br> And where most of the people be,<br> there will I show thy praise<br><br> <p-n>20</p-n> Nor let my foes prevail on me,<br> which hate me for no fault;<br> Neither let them wink with their eyes,<br> that causeless me assault<br><br> The Third Part<br><br> <p-n>21</p-n> Of peace no word they think or say,<br> their talk is all untrue;<br> They still consult how to betray<br> all those that peace pursue<br><br> <p-n>22</p-n> With open mouth they run at me,<br> their fury is like fire:<br> Well, well, say they, our eye doth see<br> the thing that we desire<br><br> <p-n>23</p-n> But, Lord, thou seest what ways they take,<br> and what they do intend;<br> Be not far off, nor me forsake,<br> but speedy help me send<br><br> <p-n>24</p-n> Awake, arise, and stir abroad,<br> defend me in my right:<br> Revenge my cause, O Lord my God,<br> and aid me with thy might<br><br> <p-n>25</p-n> According to thy righteousness&lt;<br> O Lord God, set me free;<br> And let them not their price express,<br> nor triumph over me<br><br> <p-n>26</p-n> Let not their hearts rejoice nor cry,<br> E'en so we would it have;<br> Nor give them cause to say on high,<br> He's sunk into the grave<br><br> <p-n>27</p-n> Confound them all that do rejoice,<br> when they my trouble see;<br> Let them be clothed with rebuke,<br> that boast with scorn at me<br><br> <p-n>28</p-n> But let them heartily rejoice,<br> who love my upright way;<br> Let them all times with heart and voice<br> still praise the Lord and sa<br><br> <p-n>29</p-n> Great is the Lord, and doth excel,<br> and he doth much delight<br> To see his servants prosper well,<br> it is his pleasant sight<br><br> <p-n>30</p-n> Wherefore my tongue I will apply,<br> thy righteousness to praise:<br> To thee, O Lord my God, will I<br> give laud and thanks always.<br><br>
Psa 36	 J. H. 	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> The wicked, by his works unjust,<br> doth thus persuade my heart,<br> That in the Lord he hath no trust;<br> his fear is set apart.<br><br> <p-n>2</p-n> Yet doth he joy in his estate,<br> to walk as he began,<br> So long till he deserves the hate<br> of God as well as man.<br><br> <p-n>3</p-n> His words are wicked, vile, and naught,<br> his tongue no truth doth tell;<br> Yet at no hand will he be taught<br> which way he may do well.<br><br> <p-n>4</p-n> When he should sleep, then doth he muse<br> his mischiefs to fulfill;<br> No wicked way doth he refuse,<br> nor any thing that's ill.<br><br> <p-n>5</p-n> But, Lord, thy goodness doth ascend<br> above the heav'ns most high;<br> So doth thy truth itself extend<br> unto the cloudy sky.<br><br> <p-n>6</p-n> Much more than hills both high and steep,<br> thy justice is expressed;<br> Thy judgments like the seas most deep:<br> thou sav'st both man and beast.<br><br> <p-n>7</p-n> Thy mercy is above all things,<br> O God, it doth excel;<br> In trust whereof, as in thy wings,<br> the sons of men shall dwell.<br><br> <p-n>8</p-n> Within thy house they shall be fed<br> with plenty at their will,<br> Of all delights they shall be sped,<br> and take thereof their fill:<br><br> <p-n>9</p-n> Because the well of life most pure<br> doth ever flow from thee,<br> And in thy light we are full sure<br> eternal light to see.<br><br> <p-n>10</p-n> From such as thee desire to know<br> let not thy grace depart:<br> Thy righteousness declare and show<br> to men of upright heart.<br><br> <p-n>11</p-n> Let not the proud on me prevail<br> O Lord, of thy good grace;<br> Nor let the wicked me assail<br> to throw me out of place.<br><br> <p-n>12</p-n> But they in their device shall fall,<br> that wicked works maintain;<br> They shall be certainly cast down,<br> and never rise again.<br><br>
Psa 37	 W. W.	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Grudge not to see the wicked men<br> in wealth to flourish still;<br> or envy such as ill to do<br> have bent and set their will.<br><br> <p-n>2</p-n> For as the grass and the green herbs<br> do wither and decay,<br> So shall their great prosperity<br> soon fade and pass away.<br><br> <p-n>3</p-n> Trust thou therefore in God alone,<br> to do well give thy mind,<br> So shalt thou have the land as thine,<br> and there sure food shalt find.<br><br> <p-n>4</p-n> In God set all thy heart's delight,<br> and look what thou would'st have,<br> Or else canst wish in all the world,<br> thou need'st it not to crave.<br><br> <p-n>5</p-n> Cast both thyself and thy affairs<br> on God with perfect trust;<br> And then thou shalt with patience see<br> Th' effect both sure and just.<br><br> <p-n>6</p-n> Thy perfect life and godly name<br> he will clear as the light,<br> So that the sun, e'en at noon day,<br> shall not shine half so bright.<br><br> <p-n>7</p-n> Be still therefore, and steadfastly<br> on God see thou wait then,<br> Not shrinking for the prosp'rous state<br> of vile and wicked men.<br><br> <p-n>8</p-n> Shake off despite, envy, and hate,<br> let not thy anger rise,<br> That thou may'st not be drawn into<br> some sinful enterprise.<br><br> <p-n>9</p-n> For ev'ry wicked man will God<br> most certainly destroy;<br> But such as trust in him are sure<br> the land for to enjoy.<br><br> <p-n>10</p-n> Wait but awhile, and thou shalt see<br> no more the wicked train;<br> No, not so much as house or place<br> where once he did remain.<br><br> The Second Part<br><br> <p-n>11</p-n> But merciful and humble men<br> enjoy shall sea and land;<br> In rest and peace they shall rejoice,<br> for nought shall them withstand.<br><br> <p-n>12</p-n> The wicked and malicious do<br> against the just conspire;<br> They gnash their teeth at him, as men<br> who do his bane desire.<br><br> <p-n>13</p-n> But while ungodly men thus think,<br> the lord laughs them to scorn;<br> For he doth see the time approach,<br> when they shall sigh and mourn.<br><br> <p-n>14</p-n> The wicked have their sword withdrawn,<br> their bow is also bent,<br> To overthrow and kill the poor,<br> whose life is innocent.<br><br> <p-n>15</p-n> But the same sword shall pierce their heart,<br> which was to kill the just;<br> So shall the bow in shivers break,<br> wherein they put their trust.<br><br> <p-n>16</p-n> Doubtless, the just man's poor estate<br> is to be valued more<br> Than all the vile and wicked man's <br> rich pomp and heap-ed store.<br><br> <p-n>17</p-n> For though their power be most strong,<br> God will it overthrow:<br> Where contrary he doth preserve<br> the humble man and low.<br><br> <p-n>18</p-n> He sees by his great providence<br> the godly's upright way,<br> And will give them inheritance<br> which never shall decay.<br><br> <p-n>19</p-n> Discourag�d they shall not be,<br> when some are hard bestead;<br> When others shall be hunger-bit,<br> they shall be clad and fed.<br><br> <p-n>20</p-n> For whosoever wicked is,<br> and enemy to God,<br> Shall like the fat of lambs consume,<br> or smoke that flies abroad.<br><br> The Third Part<br><br> <p-n>21</p-n> Behold, the wicked borrows much,<br> and payeth not again:<br> Whereas the just by lib'ral gifts<br> the needy doth sustain.<br><br> <p-n>22</p-n> For they whom God doth bless shall have<br> the land for heritage;<br> And they whom he doth curse likewise<br> shall perish in his rage.<br><br> <p-n>23</p-n> The Lord the just man's steps doth guide,<br> and all his ways doth bless;<br> To every thing he takes in hand<br> he giveth good success.<br><br> <p-n>24</p-n> Though he doth fall, yet he is sure<br> not utterly to sink;<br> For God upholds him with his hand,<br> and from him will not shrink.<br><br> <p-n>25</p-n> I have been young, but now am old,<br> and never yet saw I<br> The just man left, neither his seed<br> reduced to beggary.<br><br> <p-n>26</p-n> He gives always most lib'rally,<br> and lends where there is need;<br> By which he doth from God secure<br> a blessing to his seed.<br><br> <p-n>27</p-n> Therefore flee vice and wickedness,<br> and virtue do embrace;<br> So God shall grant thee long to have<br> on earth a dwelling place.<br><br> <p-n>28</p-n> For God so loveth equity,<br> and shows to his such grace,<br> That he preserveth them, but doth<br> cut off the wicked race.<br><br> <p-n>29</p-n> Whereas the good and godly men<br> inherit shall the land;<br> Having as lord's all things therein<br> in their own pow'r and hand.<br><br> <p-n>30</p-n> The just man's mouth doth ever speak<br> of matters wise and high;<br> His tongue doth talk of judgment, and<br> of truth and equity.<br><br> <p-n>31</p-n> For in his heart the law of God<br> doth evermore abide;<br> So that wherever he doth go,<br> his foot shall never slide.<br><br> <p-n>32</p-n> The wicked, like a greedy wolf,<br> the just man doth beset,<br> By all means seeking him to kill,<br> and take him in his net.<br><br> The Fourth Part<br><br> <p-n>33</p-n> But though he fall into his hands,<br> God will him succor send;<br> Though men against him sentence give,<br> yet God will him defend.<br><br> <p-n>34</p-n> Wait thou on God, and keep his way,<br> he shall preserve thee then<br> The earth to rule, and thou shalt see<br> destroyed these wicked men.<br><br> <p-n>35</p-n> The wicked have I seen most strong,<br> and placed in high degree;<br> Spreading himself, and flourishing<br> as doth the laurel-tree.<br><br> <p-n>36</p-n> But suddenly he passed away,<br> and lo, he quite was gone;<br> Then I him sought, but could not find<br> the place where dwelt such one.<br><br> <p-n>37</p-n> Mark and behold the upright man,<br> how God doth him increase;<br> For the just man shall have at length<br> great joy with rest and peace.<br><br> <p-n>38</p-n> As for transgressors, woe to them!<br> Destroyed they all shall be;<br> God will cut off their budding race<br> and rich posterity.<br><br> <p-n>39</p-n> But the salvation of the just<br> doth come from God above,<br> Who in their trouble sends them aid<br> of his mere grace and love.<br><br> <p-n>40</p-n> God evermore delivers them<br> from vile men and unjust;<br> And still will save them, whilst that they<br> in him do put their trust.<br><br>
Psa 37	 W. W.	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Put me not to rebuke, O Lord,<br> in thy provok�d ire;<br> And in thy wrath correct me not,<br> I humbly thee desire.<br><br> <p-n>2</p-n> Thy arrows do stick fast in me,<br> thy hand doth press me sore;<br> And in my flesh no health at all<br> appeareth any more.<br><br> <p-n>3</p-n> And all this is by reason of<br> thy wrath that I am in;<br> Not any rest is in my bones<br> by reason of my sin.<br><br> <p-n>4</p-n> For lo, my wicked doings, Lord,<br> above my head are gone;<br> A greater load than I can bear,<br> they lie me sore upon.<br><br> <p-n>5</p-n> My wounds do stink, and are corrupt,<br> and loathsome are to see;<br> Which all through my own foolishness<br> doth happen unto me.<br><br> <p-n>6</p-n> And I in careful wise am brought<br> into such great distress,<br> That I go wailing all the day<br> in doleful heaviness.<br><br> <p-n>7</p-n> My loins are filled with sore disease,<br> my flesh hath no whole part;<br> I feeble am, and broken sore,<br> and roar for grief of heart.<br><br> <p-n>8</p-n> Thou know'st, Lord, my desire, my groans<br> are open in thy sight;<br> My heart doth pant, my strength doth fail,<br> my eyes have lost their light.<br><br> <p-n>9</p-n> My lovers and my wonted friends<br> stand looking on my woe;<br> My kinsmen they do far away <br> from me depart also.<br><br> <p-n>10</p-n> They that do seek my life lay snares,<br> and they that go the way<br> To do me hurt, speak lies, and think<br> on mischief all the day.<br><br> The Second Part<br><br> <p-n>11</p-n> But as a deaf man I became,<br> that cannot hear at all;<br> And as one dumb, that opens not<br> his mouth to speak withal.<br><br> <p-n>12</p-n> For all my confidence, O Lord,<br> I wholly place in thee;<br> Therefore, O Lord, who art my God,<br> do thou give ear to me.<br><br> <p-n>13</p-n> This do I crave, that they my foes<br> triumph not over me;<br> For when my foot doth slip, then they<br> rejoice my fall to see.<br><br> <p-n>14</p-n> And I am ready for to halt,<br> I cannot stand upright;<br> Also my grievous heaviness<br> is ever in my sight.<br><br> <p-n>15</p-n> For while that I my wickedness<br> in humble wise confess,<br> And while I for my sinful deeds<br> my sorrows do express,<br><br> <p-n>16</p-n> My foes do still remain alive,<br> and mighty are, I know;<br> And they that hate me wrongfully,<br> in number largely grow.<br><br> <p-n>17</p-n> They stand against me, that my good<br> with evil do repay;<br> Because that good and honest things<br> I do pursue always.<br><br> <p-n>18</p-n> Forsake me not, O Lord my God,<br> be thou not far away;<br> Make haste to help me, O my God,<br> my safety and my stay.<br><br>
Psa 39	 J. H.	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> I said, &quot;I will look to my ways,<br> for fear I should go wrong;<br> I will take heed all times that I<br> offend not with my tongue:<br><br> <p-n>2</p-n> &quot;As with a bit I will keep fast<br> my mouth with force and might,<br> Not once to whisper all the while<br> the wicked are in sight.&quot;<br><br> <p-n>3</p-n> I held my tongue, and spake no word,<br> but kept me close and still;<br> Yea, from good talk I did refrain,<br> but sore against my will.<br><br> <p-n>4</p-n> My heart grew hot within my breast<br> with musing, thought and doubt,<br> Which did increase and stir the fire,<br> at last these words burst out:<br><br> <p-n>5</p-n> Lord, number out my life and days,<br> which yet I have not past;<br> So that I may be certified<br> how long my life shall last.<br><br> <p-n>6</p-n> For thou hast pointed out my life,<br> in length much like a span:<br> My age is nothing unto thee;<br> so vain is every man!<br><br> <p-n>7</p-n> Man walketh like a shade, and doth<br> in vain himself employ,<br> In getting goods, and cannot tell<br> who shall the same enjoy.<br><br> <p-n>8</p-n> Therefore, O Lord, what wait I for?<br> What help do I desire?<br> Truly my hope is e'en in thee,<br> I nothing else require.<br><br> The Second Part<br><br> <p-n>9</p-n> From all the sins that I have done,<br> Lord, quit me out of hand,<br> And make me not a scorn to fools,<br> that nothing understand.<br><br> <p-n>10</p-n> I was so dumb, that to complain<br> no trouble could me move,<br> Because I knew it was thy work<br> my patience for to prove.<br><br> <p-n>11</p-n> Lord, take from me thy scourge and plague,<br> I cannot them withstand,<br> I faint and pine away for fear<br> of thy most heavy hand.<br><br> <p-n>12</p-n> When thou for sin dost man rebuke,<br> he waxeth pale and wan,<br> As doth a cloth that moths have fret;<br> so vain a thing is man!<br><br> <p-n>13</p-n> Lord, hear my suit, and give good heed,<br> regard my tears that fall;<br> I sojourn like a stranger here,<br> as did my fathers all.<br><br> <p-n>14</p-n> O spare a little, give me space<br> my strength for to restore,<br> Before I go away from hence,<br> and shall be seen no more.<br><br>
Psa 40	 J. H.	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> I waited long and sought the Lord,<br> and patiently did bear;<br> At length he did to me accord<br> my voice and cry to hear.<br><br> <p-n>2</p-n> He brought me from the dreadful pit,<br> out of the mire and clay:<br> Upon a rock he set my feet,<br> and he did guide my way.<br><br> <p-n>3</p-n> To me he taught a psalm of praise,<br> which I must shew abroad,<br> And sing new songs of thanks always<br> unto the Lord our God.<br><br> <p-n>4</p-n> When all the folk these things shall see,<br> as people much afraid,<br> Then they unto the Lord will flee,<br> and trust upon his aid.<br><br> <p-n>5</p-n> Bless�d is he whose hope and heart<br> doth in the Lord remain,<br> That with the proud doth take no part,<br> nor such as lies maintain.<br><br> <p-n>6</p-n> For, Lord my God, thy wond'rous deeds<br> in greatness far do pass:<br> Thy favor to-wards us exceeds<br> all things that ever was.<br><br> <p-n>7</p-n> When I intend and do devise<br> thy works abroad to show,<br> To such a reck'ning they do rise,<br> thereof no end I know.<br><br> <p-n>8</p-n> Burnt off'rings thou delight'st not in,<br> I know thy whole desire;<br> With sacrifice to purge his sin,<br> thou dost no man require.<br><br> <p-n>9</p-n> Meat offerings and sacrifice<br> thou would'st not have at all;<br> But thou, O Lord, hast open made<br> my ears to hear withal.<br><br> <p-n>10</p-n> But then, said I, behold, and look,<br> I come with heart most free;<br> For in the volume of the book<br> Thus it is said of me;<br><br> <p-n>11</p-n> That I, O God, should do thy mind<br> which thing doth please me well;<br> For in my heart thy law I find<br> fast plac�d there to dwell.<br><br> <p-n>12</p-n> Thy righteousness and justice I<br> in great assemblies tell;<br> Behold, my tongue no time doth cease,<br> O Lord, thou knowest well.<br><br> The Second Part<br><br> <p-n>13</p-n> I have not hid within my breast<br> thy goodness as by stealth;<br> But I declare and have expressed<br> thy truth and saving health.<br><br> <p-n>14</p-n> I kept not close thy loving mind,<br> that no man it should know;<br> The trust that in thy truth I find,<br> to all the church I show.<br><br> <p-n>15</p-n> Thy tender mercy, Lord, for me<br> withdraw thou not away;<br> But let thy love and verity<br> preserve me night and day.<br><br> <p-n>16</p-n> For I with many troubles am<br> encompass�d about<br> My sins so greatly do increase,<br> I cannot spy them out.<br><br> <p-n>17</p-n> For why? In number they exceed<br> the hairs upon my head;<br> My heart doth faint for very fear,<br> that I am almost dead.<br><br> <p-n>18</p-n> With speed send help, and set me free,<br> O Lord, I thee require;<br> Make haste with aid to succor me,<br> O Lord, at my desire.<br><br> <p-n>19</p-n> Confound them with rebuke and shame,<br> that seek my soul to spill;<br> Drive back my foes, and them defame<br> that wish me any ill.<br><br> <p-n>20</p-n> For their ill feats do them descry,<br> that would deface my name;<br> Always at me they rail and cry,<br> &quot;Fie on him, fie for shame.&quot;<br><br> <p-n>21</p-n> Let them in thee have joy and wealth,<br> that seek to thee always;<br> That those that love thy saving health<br> may say, To God be praise!<br><br> <p-n>22</p-n> But as for me, I am but poor,<br> oppressed, and brought full low;<br> Yet thou, O Lord, wilt me restore<br> to health full well I know.<br><br> <p-n>23</p-n> For why? Thou art my hope and trust,<br> my refuge, help and stay;<br> Wherefore, my God, as thou art just,<br> with me no time delay.<br><br>
Psa 41	 T. S.	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> The man is blest that doth provide<br> for such as needy be;<br> For in the season perilous<br> the Lord will set him free;<br><br> <p-n>2</p-n> And he will keep him safe, and make<br> him happy in the land,<br> And not deliver him into<br> his enemy's strong hand.<br><br> <p-n>3</p-n> And from his bed of languishing<br> the Lord will him restore;<br> For thou, O Lord, wilt turn to health<br> his sickness and his sore.<br><br> <p-n>4</p-n> Then in my sickness thus said I,<br> Have mercy, Lord, on me;<br> And heal my soul, which griev�d is<br> that I offended thee.<br><br> <p-n>5</p-n> My foes did wish me ill in heart,<br> and thus of me did say,<br> When shall he die, that so his name<br> may perish quite away?<br><br> <p-n>6</p-n> And when they come to visit me,<br> then ask if I do well;<br> But in their hearts they mischief hatch,<br> and then abroad it tell.<br><br> <p-n>7</p-n> All they that hate me do conspire<br> against me craftily,<br> And still devise how to procure<br> my hurt and misery.<br><br> <p-n>8</p-n> Some grievous sin hath brought him to<br> this sickness, say they plain;<br> He is so low, that without doubt<br> he cannot rise again.<br><br> <p-n>9</p-n> The man also that I did trust,<br> with me did use deceit;<br> Who at my table did eat bread,<br> the same for me laid wait.<br><br> <p-n>10</p-n> Have mercy, Lord, on me therefore,<br> and let me be preserved,<br> That I may render unto them<br> the things they have deserved.<br><br> <p-n>11</p-n> By this I know assuredly<br> I am beloved of thee;<br> Because my foes no power have<br> to triumph over me.<br><br> <p-n>12</p-n> But in my right thou hast me kept,<br> and it maintain�d well;<br> And in thy presence place assigned<br> where I shall ever dwell.<br><br> <p-n>13</p-n> The Lord, the God of Israel,<br> be prais�d evermore;<br> E'en so be it, Lord, will I say;<br> praise ye the Lord therefore.<br><br>
Psa 41	 T. S.	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Like as the hart doth pant and bray,<br> the well-springs to obtain;<br> So doth my soul desire alway,<br> with thee, Lord, to remain.<br><br> <p-n>2</p-n> My soul doth thirst, and would draw near <br> the living God of might;<br> Oh, when shall I come and appear<br> in presence of his sight<br><br> <p-n>3</p-n> The tears all times are my repast,<br> which from my eyes do slide;<br> Whilst wicked men cry out so fast,<br> Where now is God thy guide?<br><br> <p-n>4</p-n> Alas, what grief is it to think<br> the freedom once I had!<br> Therefore my soul, as at pit's brink,<br> most heavy is and sad.<br><br> <p-n>5</p-n> For I did march in good array,<br> with joyful company,<br> Unto the temple was our way,<br> to praise the Lord most high.<br><br> <p-n>6</p-n> My soul, why art thou sad always,<br> and frett'st thus in my breast!<br> Trust still in God, for him to praise<br> I hold it ever best.<br><br> <p-n>7</p-n> By him I succor have at need<br> against all pain and grief;<br> He is my God, who with all speed<br> doth haste to send relief.<br><br> <p-n>8</p-n> My soul is vex�d in me, and<br> therefore, O Lord, I will<br> Remember thee, from Jordan's land,<br> and Hennon's little hill.<br><br> The Second Part.<br><br> <p-n>9</p-n> One grief another in doth call,<br> as clouds burst out their voice;<br> The floods of evil that do fall,<br> run over me with noise.<br><br> <p-n>10</p-n> Yet I by day felt his goodness<br> and help at all assays;<br> Likewise at night I did not cease<br> the living God to praise.<br><br> <p-n>11</p-n> I am persuaded thus to say<br> to him with reverence,<br> O Lord, thou art my guide and stay,<br> my 'rock and sure defense.<br><br> <p-n>12</p-n> Why do I then in pensiveness,<br> hanging the head, thus walk,<br> While that my enemies oppress<br> and vex me with their talk!<br><br> <p-n>13</p-n> For why? They pierce my inward parts<br> with pains to be abhorred,<br> When they cry out with stubborn hearts, <br> Where now is God thy Lord<br><br> <p-n>14</p-n> So soon, my soul, why dost thou faint, <br> with pain and grid oppressed?<br> Why do sad thoughts without restraint,<br> thus rage within my breast?<br><br> <p-n>15</p-n> Trust in the Lord thy God always,<br> and thou the time shalt see,<br> To give him thanks with laud and praise, <br> for health restored to thee.<br><br>
Psa 43	  T.S.	<h4> Sternhold and Hopkins, 	<p-n>Common Metre Tunes</p-n></h4>	<br> <p-n>1</p-n> Judge and defend my cause, O Lord,<br> 'gainst them that evil be ;<br> From wicked and deceitful men,<br> O Lord, deliver me.<br><br> <p-n>2</p-n> For of my strength thou art the God;<br> why am I put from thee?<br> Why walk I heavily, whilst that<br> my foe oppresseth me?<br><br> <p-n>3</p-n> O Lord, send out thy light and truth,<br> and lead me with thy grace,<br> Which may conduct me to thy hill,<br> and to thy dwelling-place.<br><br> <p-n>4</p-n> Then shall I to thy altar go,<br> with joy to worship there;<br> And on my harp give thanks to thee,<br> O God, my God most dear.<br><br> <p-n>5</p-n> Why art thou then so sad, my soul,<br> and frett'st thus in my breast?<br> Still trust in God, for him to praise<br> I hold it always best.<br><br> <p-n>6</p-n> By him I have deliverance<br> from all my pain and grief;.<br> He is my God, who doth alway<br> at need send me relief.<br><br>
